ALERT_ID,TRANSACTION_ID,PARTY_ID,ALERT_TYPE,TRIGGERED_AT,RESOLUTION_STATUS,RESOLVED_BY
09a176b4-4e82-4a83-b3c4-fca19057760a,8759d0bf-7dac-4dcb-a1c4-6dce24748d7a,c6d7aaeb-641b-49c4-a512-9ad2a087d18a,Suspicious IP,2026-04-08 13:22:00.065125,Resolved,EMP3043
5620cc4f-bfc9-4fd1-944c-7a763600c155,2460382e-8dc6-44b1-adf5-24d154640751,97b64cda-6b26-4390-ae93-10b3997676ea,Multiple Failed Logins,2026-04-08 13:22:00.888851,Open,
f329b5c5-63b1-4410-900c-001c3b2494ed,aec4a68e-6eb8-438f-8b61-73c94685f47a,b60ba178-eb05-4dd5-8e28-d4e45bd63264,High-Value Transaction,2026-04-08 13:22:00.776095,Resolved,EMP3006
6d595c20-5b20-40b2-bb25-2272a4ed3a3a,dc6ec7ee-0a99-46a9-9cf6-2f1a831f4c4f,73737148-7e61-403f-8d63-a5d9e63a5e2d,Multiple Failed Logins,2026-04-08 13:22:00.419497,Open,
49fe353d-bc98-4043-92e8-07df01bda93d,559eecba-3095-4058-8175-7e23ec17c0c3,3cdf6388-87be-4e24-9295-d14bb796c561,Multiple Failed Logins,2026-04-08 13:22:00.492764,Open,
4c119fb0-fd66-42a7-8f30-2d1cbcc35086,14e3b7e8-655c-4105-8672-b96708c15cd6,97793f2d-a051-4eca-aad1-7c1db40ab9fc,High-Value Transaction,2026-04-08 13:22:00.216636,Resolved,EMP3002
e6313cb4-e0d8-4ea2-a2c2-26854af66810,085572c7-b609-46b0-8f28-b24aad7f073f,67ad0a09-05d4-4e61-ae0b-f04d2a831202,Suspicious IP,2026-04-08 13:22:00.886603,Open,
ff5b7979-09a8-4af6-b668-5da008a5f49a,afdd2b87-c38c-4bc9-8425-40dd6eeda2bd,51c0d01e-6415-4190-ae32-2bd1c3504900,High-Value Transaction,2026-04-08 13:22:00.258212,Open,
d34914b1-7160-4295-a2a9-5e93621205e3,881fee8e-8640-40eb-8287-a297a97b328d,e9d854e3-7dd3-455d-899c-a7da631cc8ad,Multiple Failed Logins,2026-04-08 13:22:00.819654,Resolved,EMP3028
1b9ec1d0-c7b9-494b-b31d-3ba871d39705,2485fa51-6131-4ab3-ad44-13c0d802a9e6,c0b41caa-83ed-4097-94ee-0573433f08b7,High-Value Transaction,2026-04-08 13:22:00.717181,Open,
88677b11-a2de-4a04-91ea-40943a3179ef,9531f9d8-37ca-4e15-afd6-b98f3f9efb08,46987e59-8cba-4347-8a26-f21e70a25bcf,Multiple Failed Logins,2026-04-08 13:22:00.876924,Open,
5f0551eb-99f5-432d-a5f0-0eff71a9514c,3cb5df0c-d381-47b4-abc7-90f4b0cd216c,48d9d0b7-4ceb-410b-85f9-2d92e0ada331,Unusual Location,2026-04-08 13:22:00.859374,Open,
5574d1f7-f48c-42ab-8c8e-c29abf3586a3,cf1079f3-fcf6-45a5-8e40-76f22b17cc32,45505c18-923a-4d70-a47d-909e8ff83c38,Suspicious IP,2026-04-08 13:22:00.867210,Open,
68cd7782-52e8-4bd2-af41-015e8251f7d7,8fe58062-23be-4da0-8974-842c8ae5a1eb,b3ebd1da-188b-46a4-a9b8-3937dcc9c864,Suspicious IP,2026-04-08 13:22:00.184684,Open,
a246325d-066d-48cc-bc68-eff96ed87d22,acacca67-3c21-446b-9df9-2751d672bca5,e28867c0-3cc4-4b10-9b03-a01b989b73e6,Suspicious IP,2026-04-08 13:22:00.895665,Open,
60a3b36f-8256-42b9-92ea-999c50ed8aea,c001eaa1-2e61-4ac6-a093-0c93086fde01,d56428b0-6b4e-42c7-a4d3-6c638c83c416,Unusual Location,2026-04-08 13:22:00.919448,Open,
b2004e78-4d63-42f8-a0f9-794da29a0960,deb2bf6b-5076-4460-827f-84fffd76fd81,8a5e6bce-f0c2-48f5-887d-6c57241f83d1,High-Value Transaction,2026-04-08 13:22:00.124654,Resolved,EMP3019
828dafc0-4c7b-4d86-ae1d-01f68d7f68f5,2840dd3e-54e6-4d03-9b56-e1db7e973fd1,c0a4f538-3ec8-4ed9-94f9-5d21ea4d0c87,Suspicious IP,2026-04-08 13:22:00.976749,Open,
1e7a8e15-cc27-44b9-bbd2-e63d439b5f02,232c7dcd-905d-4042-b994-3799a36bb20d,c09915a7-1ebd-481a-a766-d1e5747c5627,Suspicious IP,2026-04-08 13:22:00.002455,Open,
4732b3e5-5194-43ba-9fdd-f45a43ea7223,61ea82c3-643a-4c46-a94e-13a2315ef07b,8f4ad809-80d2-4402-b8b4-3225bac6e017,Multiple Failed Logins,2026-04-08 13:22:00.584620,Open,
ad542b97-f8f4-443b-851e-96977c677f0f,ed86438e-8274-48d0-bc06-37377c1a755c,de61ac37-ecbc-421a-8e69-5c0d0a9a0042,Suspicious IP,2026-04-08 13:22:00.346092,Open,
60ab9977-c063-4224-a130-f5b096ed7d48,cd9947b8-7844-446e-a9d0-cf5b77b9c12f,888614f0-ec4e-4b2e-ae0a-4f40050d4f0e,Multiple Failed Logins,2026-04-08 13:22:00.270752,Open,
a5f08909-627a-49bb-9229-a3c079b42876,92ff25ff-f8ee-489a-b605-132ba96ea500,bf25e99d-916b-40ef-a153-ac494c3445ff,High-Value Transaction,2026-04-08 13:22:00.440544,Open,
cc069d5c-d0c9-424d-85af-b9e48e8b9460,e06d838f-9c33-47ae-8078-aaa2457ea2c1,195b6a19-dfcf-480f-86de-81e3e3012757,Unusual Location,2026-04-08 13:22:00.163347,Resolved,EMP3039
4d6c2cc2-6daa-4447-9c0e-41c280fd1503,5a6bbc69-2547-4fc6-9f8d-8a0b6f90e566,2f9690d0-7da4-4526-87b1-5e46f020686d,High-Value Transaction,2026-04-08 13:22:00.796361,Resolved,EMP3005
0789554a-42b6-4940-ad61-2fb2061bc8dc,118797d1-62a6-4caa-b073-e6b3432908ee,8b826e34-047d-4bb3-8131-bd890994da74,High-Value Transaction,2026-04-08 13:22:00.208385,Open,
b85d98a8-fb3c-48c7-baa8-b2b4e0386de9,ae3f41c2-593a-4088-b579-d8630f3c787d,b5411f0a-4cf9-48f2-9ded-325893e8e746,Multiple Failed Logins,2026-04-08 13:22:00.934964,Open,
4fe50948-8590-4c08-96b1-e07d90bfbebf,fb245b62-7b7f-4edb-89b6-f0e4d3f48308,8d6b0fde-e674-4197-a10a-c65f91ea664b,Unusual Location,2026-04-08 13:22:00.632664,Resolved,EMP3018
7c99cf07-6565-4904-b63b-fe6585e53ec8,2e2bca4b-0bda-40bc-8620-1139b3f4f6e8,69bb5e83-2033-41c7-bdc1-0d0e14de1af1,Suspicious IP,2026-04-08 13:22:00.349598,Resolved,EMP3023
2f7b6cf1-8036-4dd4-a5dd-e878d1cd8f82,9d63bb1d-1bbb-4f7f-8bfa-c0c3561af923,7d47eafc-d976-4abd-b465-19fc1458088b,Suspicious IP,2026-04-08 13:22:00.002892,Open,
d1b7ba7d-8db9-4399-84a2-81ac3a26d6a3,8a80da92-ff1f-40d1-bd30-961b03fae3b4,01cd1916-0e52-4e04-b192-5df50b8e10c0,Multiple Failed Logins,2026-04-08 13:22:00.694444,Open,
7c499faf-e457-47a2-9f4c-0ebf42b6408f,c490d4ff-9b06-49fe-8071-2ce28a1fefd2,d2d259b3-9ba1-4657-866d-d2bf555a9e1a,High-Value Transaction,2026-04-08 13:22:00.632439,Open,
e3d2360a-7d21-4d7c-a5dd-045af1fa03b7,921b83a4-d260-4618-864f-94898726fedd,690826f7-9558-455a-ba54-62cd5814db6a,Suspicious IP,2026-04-08 13:22:00.881611,Open,
a800cb08-337f-452b-be8b-5f95af8db05e,21e2348b-f658-4a17-8e54-55b89413c071,5841aca7-7933-4d9a-b6bc-6f9d78f83832,Unusual Location,2026-04-08 13:22:00.561321,Open,
cc9cd59a-a36f-4aaf-b5c4-a1f0a93ada91,317c3c18-a7e4-4cc5-8e7f-58c4418ee57d,3b8d1a8d-da8f-4a55-8857-ba4d1289a313,Unusual Location,2026-04-08 13:22:00.604313,Open,
14b55987-031e-4a47-bea2-dab01d224f42,7ff773d7-3723-43b4-9e7f-97a8514ed335,ce879370-22a5-4a66-bc28-58390a61c4df,Multiple Failed Logins,2026-04-08 13:22:00.078427,Open,
f9892c77-dcea-49e3-9367-180f833632bd,b1fb5071-25db-4d83-8695-eaad93dc8439,aa76ac15-ad51-4a0f-a40b-14acef2760bd,Suspicious IP,2026-04-08 13:22:00.234685,Open,
3e0fcebc-daf7-4a4b-9fa9-c3ea6d58b400,4ff3ab13-baab-401a-8784-436dc9eb52eb,f8ab9c4e-c18c-4522-8975-b138efb3eb32,Multiple Failed Logins,2026-04-08 13:22:00.993253,Resolved,EMP3003
fa208d37-4c1a-49c5-b938-4d98596b7aca,dbb51cd1-ac50-4a80-8071-9df6585dba0c,add9308e-7fbe-4aa3-bed6-4578cabe5a00,Suspicious IP,2026-04-08 13:22:00.317589,Open,
83c6b7f2-c16f-421c-a544-5d76fa45bb32,03640952-a6c4-408a-8d3a-9c946b426e3e,019be1db-38f0-490a-86e1-d672a0c26be3,High-Value Transaction,2026-04-08 13:22:00.206849,Open,
a625b1f1-7023-4775-a214-f51d4e38be22,394319ba-a49f-4ce6-8e66-a4bd432ea5e3,e0305ada-7f00-4733-9ce9-01df4ee73a76,Unusual Location,2026-04-08 13:22:00.952869,Open,
3d7e0439-4598-4385-92ac-14163c4cb256,fe33790f-d8a4-4f61-9774-00c9eb56ade7,0b3dc78d-5aaa-40a1-8f86-d1b1da840399,Multiple Failed Logins,2026-04-08 13:22:00.506313,Open,
cf31334f-3ac4-4756-a6ab-1915ea357b83,1d8f4876-9176-4142-bd06-2340ec59d99c,99c4f93c-ab84-4684-bee0-ceaf22b21781,Suspicious IP,2026-04-08 13:22:00.589545,Open,
9d2a5c06-498c-4301-8ddd-8feb2b55ee6f,dffdc08e-d6fb-4c52-aaa3-4ca6deb57d30,0a733a2b-769e-495b-8f3e-f1952ad0e8f2,Suspicious IP,2026-04-08 13:22:00.429631,Open,
383707fa-a471-405e-ae71-821fdd93bba5,da19199d-f62d-48a9-8e7c-1cf34d9acc6c,21f21a71-9ea5-451d-bf64-7c6eb12b1cd4,Unusual Location,2026-04-08 13:22:00.033942,Open,
a19af09a-a998-430c-830e-7b56f30d8e79,ac0643aa-1623-49c6-b03e-e3470d11e3bf,aff2ee92-0ee0-4747-9d10-a5ece84c8847,High-Value Transaction,2026-04-08 13:22:00.365749,Resolved,EMP3038
da6b1525-cfc7-45a3-ae73-37b3594ecaea,334ee67a-08c0-4974-8294-0a7fd09b7e78,d489d7e6-f774-4e48-9e80-ea419b610a08,Suspicious IP,2026-04-08 13:22:00.624002,Open,
1831adfc-0204-4b05-9716-563a75edcde9,b1678113-f8df-475f-ae4e-a7b23d746198,246d0847-2705-42a6-82c3-8c13a0d5d23f,High-Value Transaction,2026-04-08 13:22:00.672291,Resolved,EMP3016
8083844f-14fe-4357-aa03-4bf6f15a4109,b09d8d78-ef48-4617-9c00-58698f0408cd,978e13e3-120c-4531-8b02-a1aea63aea47,Unusual Location,2026-04-08 13:22:00.036177,Open,
f46f2844-195c-40de-bad5-ebae4fc4cce1,e0dbe00b-4f71-444a-a511-698a8429076f,23b0ef35-b30e-43f6-b12d-eb6ad93cbfa3,Suspicious IP,2026-04-08 13:22:00.072673,Open,
5f957f28-64ed-4fd7-bf57-1a58b90f48dd,7ba2b5cf-16e2-4b63-9497-1572a73e3eff,5420b462-382b-4502-8acf-383c8e2f7807,Suspicious IP,2026-04-08 13:22:00.494989,Resolved,EMP3010
2371b888-e849-4e49-b5c3-bc28ff97d2fe,429bf81a-f56d-4f85-ad92-382dbd5605d2,65fdb70f-f8b4-4ee3-bb10-f96053adfc64,Unusual Location,2026-04-08 13:22:00.209103,Open,
7a97caff-026b-4596-81de-e89dfae9dd9c,d540e427-987b-4b01-b699-5d65a6f0fd67,e1d62d08-d085-4606-947a-1b7757492065,Multiple Failed Logins,2026-04-08 13:22:00.314696,Open,
b26cee0f-f796-4bae-9d2e-73090a30a9bc,47c3ab9d-0093-4699-91b2-fbabd6c2a919,c28e2a74-2286-4969-a089-455893dd5984,Multiple Failed Logins,2026-04-08 13:22:00.658307,Open,
ef6fca72-83b4-4bc3-be2e-1725fc558399,4ec6128b-d79e-43e8-b684-97f0462a81db,e16fd75b-2476-421e-8e24-eea2880549c3,Unusual Location,2026-04-08 13:22:00.179907,Resolved,EMP3004
c829e0f0-c93e-47a0-995b-17d28dcdbce4,1c69b44c-c1e9-459c-9ca8-c3b580848ae2,04be7147-ed4e-4bcd-a340-430c8c3139b2,Suspicious IP,2026-04-08 13:22:00.163554,Open,
ecf2547b-0e84-4592-8aab-dea64a5aaf10,c87ab939-b9cc-46a0-8fd5-eea0a1bb4173,bb205c0f-94a6-47e3-a6d3-6fa8b1e53fd0,Unusual Location,2026-04-08 13:22:00.185838,Resolved,EMP3029
0895381a-1f4e-4d6c-ae65-1e133b254f94,39204b43-bdd4-47e8-ba6f-6d67aaac6911,ac166c4c-f75a-4823-a6ea-9c6d16d32ee1,High-Value Transaction,2026-04-08 13:22:00.886994,Open,
252aff8b-3e35-4ba9-9d34-ccd5b7d5a604,24ed024b-7445-4565-9066-00506601ee4a,ee8fc613-6f43-49f2-a05c-c155533d56f4,Unusual Location,2026-04-08 13:22:00.042298,Resolved,EMP3022
fa6d34d3-ac5b-4443-ade9-1175131902e4,efc388bd-8dfb-48f8-9f6f-696f8177d9a2,ee7ea319-c267-42d2-9ad4-58aef44e88c5,High-Value Transaction,2026-04-08 13:22:00.578688,Open,
6d4852cc-3dc1-45cd-a992-67ea153f20f0,2e3e83a8-8583-4a60-a68f-ed1412267ba8,85c3cacb-c316-4c36-8877-6f41e3fea115,Multiple Failed Logins,2026-04-08 13:22:00.653952,Open,
cb746bcc-2dc6-443f-8425-8d6806b2cac9,212806e5-02b5-40a1-9674-cb7dde45ac64,eb07857c-6a85-4b91-95e9-3b1beadd87dc,Multiple Failed Logins,2026-04-08 13:22:00.692398,Resolved,EMP3029
d21ee8f0-3283-448f-9f24-2aa0730dfddc,8789e841-c9ec-49b6-9c20-487e7948ba12,7212d71a-f6a4-45d5-833a-b345df7e2525,High-Value Transaction,2026-04-08 13:22:00.632197,Resolved,EMP3015
aaee561d-2d4c-4c69-9853-e170fd12adf8,930c60c5-e400-4f34-aa41-758bdd41683d,d8ea1eb4-186c-4d64-bfaf-6c90a4d9364b,Unusual Location,2026-04-08 13:22:00.845435,Escalated,EMP3008
05962bf6-73ec-4e98-8a2f-7d5216084097,86f9b700-bd71-491e-9e8a-3043a01ce700,ad60ae20-1237-4ce5-afb0-3bdf2ab9840c,Suspicious IP,2026-04-08 13:22:00.364962,Resolved,EMP3050
d5b9706d-053d-48d9-8db3-ac1688201dbf,4370c857-799b-4567-9b5b-8755d3dc6101,21f7405a-2c8e-4f24-a84e-83831ac338b9,Suspicious IP,2026-04-08 13:22:00.878218,Open,
dfc98f50-3548-457a-9209-7c061d3c354e,96a5262e-7d57-4025-b661-1f690fd069a2,7f2431ff-9ce3-4533-8036-ddca1266a710,Multiple Failed Logins,2026-04-08 13:22:00.700485,Resolved,EMP3008
423ac3f4-c572-401e-9db3-c51101ced87b,1cd47212-aff7-402b-b45b-9d2e75bc5877,baf5a7d4-6cb7-4735-a71b-302066479196,Multiple Failed Logins,2026-04-08 13:22:00.320525,Open,
dec6802a-c033-4347-aea3-73bf18e13848,12996f0d-373f-4921-a2b5-2af5c4ef1107,e5bdae48-f2a2-4e1a-b89f-6091351e5128,Unusual Location,2026-04-08 13:22:00.282833,Open,
bedfa4b9-8e4c-4f60-a5aa-9a5c59be0a66,89773770-880e-4e74-9b1d-c749770bcc4b,d768ecb1-b577-4eaf-b60e-8e6aa0d7ca04,Multiple Failed Logins,2026-04-08 13:22:00.644283,Resolved,EMP3010
8c03ff7b-867f-4e9a-ac6e-d232f369b00b,4821b079-c348-461c-a251-9e6cdeca23a8,8542259e-d2dc-44cc-a7a1-52445a6aafaa,Unusual Location,2026-04-08 13:22:00.079324,Resolved,EMP3045
d9705041-16c3-4180-a807-e636deacdc7b,b2ed8a18-2e39-4885-9ef6-773b120f4a50,f44b0bc2-9329-4a4b-85e9-6a3ceeec99fa,High-Value Transaction,2026-04-08 13:22:00.524916,Resolved,EMP3002
df0c4f08-e2b5-4f86-8bce-0bbc64eb1214,aae211f4-b6ee-4bcc-a0ec-d46ee096aca4,9cae0fa3-6d54-469d-a459-02b23d71dba0,Unusual Location,2026-04-08 13:22:00.961249,Open,
aafcdb83-4d25-4fc9-9e01-cf60fdee5eb3,2c38d411-56c9-45f7-aa93-8b124c1dd818,1fa4d697-5464-42a9-a020-baedc43a070f,High-Value Transaction,2026-04-08 13:22:00.349997,Open,
66bd7136-bee5-4734-bdeb-89c1253821dd,8aefba4d-dc8d-421b-b259-fbe5ecace259,ec7f7103-0ede-46ca-8065-bc8258c24733,Suspicious IP,2026-04-08 13:22:00.847276,Resolved,EMP3050
2d9e6435-f048-48be-bf2a-5aabed327e7a,33b831e9-e066-4a1e-8716-ccb00f421abc,6dce4392-140a-4c34-bf06-2deca1159169,Multiple Failed Logins,2026-04-08 13:22:00.322497,Open,
d27cdfab-435a-4a47-aa8d-066d90aa85f4,1c09b6e8-f493-4290-b34b-3503869894b9,cb399d19-06cd-4f9d-8c4a-e600cbec517f,High-Value Transaction,2026-04-08 13:22:00.946539,Open,
75053245-8f47-45a0-bade-bd7a54b1086c,b8bcea68-f74b-4767-87b1-21590cdba062,8c97f3a2-86cc-49c2-aa37-b6f7c3895422,Suspicious IP,2026-04-08 13:22:00.467720,Open,
6982aaab-97c9-4020-bfc8-81a707c69883,8822cff0-be11-4192-b5ad-d1b6d18ca4a2,dc7d9e00-a931-4be1-a47a-8a9b9b3807fc,Unusual Location,2026-04-08 13:22:00.340707,Escalated,EMP3031
616be215-725e-4719-af65-97b6f3cfd1cc,7387eea7-4432-400b-b3b5-fd0e995b9f24,036b2c76-e8a2-4077-8754-657803b863e6,Multiple Failed Logins,2026-04-08 13:22:00.692402,Resolved,EMP3047
124221f2-bcf2-4471-bdb4-461657031b89,721a78d8-f64c-4ccd-8cac-b38483316ae9,93a20d56-613f-4e27-bfd8-08f293c74ad5,Multiple Failed Logins,2026-04-08 13:22:00.469086,Open,
77a68cee-5758-41c6-abaf-a7567736368d,d7d0d356-af26-4683-8945-47eabb1df8cb,f0de9026-e278-48fb-9dd9-40c6c9a3022f,High-Value Transaction,2026-04-08 13:22:00.180874,Resolved,EMP3011
48da4785-28a3-464b-95c1-57e8c001c540,6e54a2a0-1812-41c2-aa8e-40fc9687a8d9,a7bbd92e-0c3c-4cef-b86d-4be505c09f62,Suspicious IP,2026-04-08 13:22:00.304599,Escalated,EMP3038
703454b1-d674-4dc4-bee1-3f649e92655c,922d2f34-1358-47e3-b269-2019a37ddd55,4210cab1-b65e-421e-a4e5-313aaca1a8b2,High-Value Transaction,2026-04-08 13:22:00.480972,Open,
6596619f-c7e1-4216-96ce-1bc519766993,bb16cdf1-5c35-429f-b33e-1453910c841b,bd554bec-14a2-4e68-82bf-0b8716b7259f,Multiple Failed Logins,2026-04-08 13:22:00.031461,Escalated,EMP3020
5acdc66d-a052-4b63-8112-c813c6c0430c,c0c7bc6b-da18-49ef-89ad-60317408a1d2,c384ab5c-f97f-4839-b23a-3f7c6bbc3672,Multiple Failed Logins,2026-04-08 13:22:00.895441,Open,
9239c147-8792-4dac-adcc-0144bf4303e1,7a748d74-d73d-4d3b-ba8e-630bf5de071f,fed106e1-3b4e-456a-97d7-79d78a908a9a,Multiple Failed Logins,2026-04-08 13:22:00.904293,Escalated,EMP3021
28fdadfe-729e-4c6d-a2c8-15f7acdf351a,c1bf949c-b0df-485e-a068-9644e9d4e316,f8d029de-88e2-4fcf-835f-c0b6a92ae5ea,High-Value Transaction,2026-04-08 13:22:00.376289,Escalated,EMP3026
54cc216b-2800-4436-98b5-286f55544c20,0b2c2b29-5e61-413f-9758-d5c427009563,d727dc31-6a3b-4c99-8794-51e3455cadab,Suspicious IP,2026-04-08 13:22:00.751338,Resolved,EMP3025
bad82e61-e8ac-429d-bfb7-82d860a10bd3,b4955bdf-1b9d-46fe-9ccb-8ddf7e4a6a14,f6dc5e50-7ae8-454a-af7e-df0374dca6be,Unusual Location,2026-04-08 13:22:00.403429,Open,
1c76f2ad-548e-4961-a5fa-5e565f90e2a2,b5b00023-f283-4630-a46f-3840c05b3a2f,d35c6d4d-c8a9-444a-8b61-33e35541501d,Suspicious IP,2026-04-08 13:22:00.595599,Open,
119aa5e8-6193-4f40-b82e-68b0ecada565,c4fd3b55-a61a-4ab0-a07c-72b643c43e9a,55bd63f7-efc1-498b-b903-02359ab39d38,High-Value Transaction,2026-04-08 13:22:00.827283,Resolved,EMP3005
316ea448-07a7-481a-b446-4ed255c50bc6,73dbecee-cfc5-452d-8eba-920290c26d70,c29977ea-19bc-4969-ab11-8c97c1a7fc87,Suspicious IP,2026-04-08 13:22:00.639944,Resolved,EMP3001
fca362ca-701a-4c3a-a1df-1d54364507ed,d3c0a5c2-3ef1-41d6-993d-62a5c92a9465,c0784ede-815c-4fa4-adb8-7e0ceb876b4f,Suspicious IP,2026-04-08 13:22:00.945290,Open,
52eae13e-1aa4-4edc-b015-ad1d4fb1db86,7f66bfbc-8d3d-45af-92cd-eee8f76bfde6,9676a132-8f43-4733-99c1-192aa1940553,Unusual Location,2026-04-08 13:22:00.701363,Resolved,EMP3034
53cfc55a-e78e-496a-9765-06dd44dd729f,ee216db3-8a86-4e86-bf66-e08f587ee33e,e805382a-015e-4148-af9f-b53fe7e42e8e,High-Value Transaction,2026-04-08 13:22:00.671888,Open,
24bc2c40-d122-45c9-a90b-17d81fd7e6e7,001cc3ee-3978-48db-be17-5ed98246e2a9,c23823c2-e36c-4aeb-919d-51bea32d0ce8,Suspicious IP,2026-04-08 13:22:00.005300,Open,
60f1329a-71bb-44a5-af82-a597e1890e6c,ab7b1b78-1567-4dce-aa9f-881ac65324cc,9691f6c9-2d32-4067-94f9-cef45a55cd17,High-Value Transaction,2026-04-08 13:22:00.198742,Open,
1b36dc41-c349-4901-a041-7b85dea87fdf,cc8f6b69-cb76-4d9c-8baa-aa7309ce7532,4a8d164b-0ea4-49cb-ae9f-0626ac86a280,Unusual Location,2026-04-08 13:22:00.602711,Open,
3c92bdb8-263b-48d6-bc81-07fd634dd445,d13d40e3-4885-4fce-9628-a0852a548bef,493f64b1-82fd-418b-a985-5417ef043d9c,Multiple Failed Logins,2026-04-08 13:22:00.269748,Open,
5bac1908-367a-4236-b237-c4e3793327bc,ac5661d8-9a34-4d5e-977f-39ba5c26fa28,c876cd73-80fe-4335-a07b-bc048ee15074,Unusual Location,2026-04-08 13:22:00.029346,Escalated,EMP3025
906fa1e9-cca8-4f38-bc28-0863d09c6e95,5828aa09-8cf6-4cb9-8661-f3ba8a7d178d,42167e26-1f9c-424a-a882-6040e45eeb1c,Unusual Location,2026-04-08 13:22:00.032698,Escalated,EMP3013
ba03d7dd-7b70-4d66-bc0e-19409e615ad5,1ad75c03-8464-42de-978e-52d1b577728b,3d9398ff-88f8-4c2b-a1b9-923ea4f3c666,Multiple Failed Logins,2026-04-08 13:22:00.283325,Escalated,EMP3012
8d8e46fa-df9e-4162-a04f-a21a188b53ce,5e1f9617-be73-4fcf-9759-20172e7ae81e,b83d51ef-b426-4025-815f-3586656e2951,Unusual Location,2026-04-08 13:22:00.533598,Resolved,EMP3022
56c6fad9-e264-450b-8d7a-c0bf9673baa0,09f46309-1b6a-47e3-aa1c-ceebda4bb8fd,7517a6af-d004-4fd8-8b62-1321f8f5cf8b,Multiple Failed Logins,2026-04-08 13:22:00.900836,Escalated,EMP3024
f3c326de-6216-4694-9f10-dc83275abe03,ea865382-ac9c-4aac-b2b8-387b9e1c24ef,01663817-bd9c-43b8-b454-bb553771f646,High-Value Transaction,2026-04-08 13:22:00.191249,Resolved,EMP3020
e2e0ec8c-ca89-4ec5-97bf-c8fc1a734831,027b6021-1acd-4c8d-bc0b-11983c8ace09,1668c384-1bf2-40a3-98b1-9443b8604578,Unusual Location,2026-04-08 13:22:00.933794,Open,
4889f3a6-37c4-4d9d-a424-951890313cda,aefc8307-6c1f-4af2-b6f1-21b93a2a1b79,d24d1b39-4238-405c-aff2-9fe1bc0cd280,High-Value Transaction,2026-04-08 13:22:00.589383,Escalated,EMP3032
262a1e89-46fc-4cf2-979a-863a2a1222a9,2c35e1ad-7394-4b7b-b8ce-1305c9871f74,207f35de-b6f2-41cf-b135-ad3895ffbc72,Multiple Failed Logins,2026-04-08 13:22:00.231705,Open,
dad10c6d-254d-4500-be32-0bc18bd2f26c,c049d931-08aa-4ad5-bc5d-36465e8dd734,fd54128e-d09f-4cf4-bad2-83367c8769c3,Unusual Location,2026-04-08 13:22:00.773107,Open,
411495ef-c6b3-4f75-a4cb-3a10c171cd7b,9925ce1d-9712-4fc6-aeea-1cc1967aa07e,e3d43f32-035b-4686-b176-f86d45c16943,Unusual Location,2026-04-08 13:22:00.392618,Open,
e894b466-6e4a-4e36-a9a9-0a721430b545,3aa464aa-0ce3-44a6-af39-75ef5c53a6d5,20855079-24a4-441b-a4d1-f1ab4f51149e,Suspicious IP,2026-04-08 13:22:00.911777,Resolved,EMP3031
f24e9cd6-9d96-4014-ba43-8d6e38836a2f,b55ac45a-cba6-471c-809e-e9c75706fcbe,b4c3af2c-da5a-42da-87cc-7be1fbe85d14,Multiple Failed Logins,2026-04-08 13:22:00.049809,Resolved,EMP3048
aeb5e684-fc98-4066-832a-a55af50a7d56,3bdc690c-39b6-4698-bcac-47db56c2075b,b95d3431-098b-4e00-87da-f3ad556ab195,Suspicious IP,2026-04-08 13:22:00.717914,Escalated,EMP3017
0ba7a961-7db8-4601-9493-2cbb9def45a9,0fb04d8a-762c-454a-bc32-96f6eb699f8d,eea906cd-aa5c-43c8-98c6-50505127ff9a,Unusual Location,2026-04-08 13:22:00.785166,Resolved,EMP3027
13c3a18c-cc68-4b35-8100-198738962640,fb7f3a3c-ea30-4ecd-91f0-96dbfbddc916,f3b8dded-56cf-4263-8dae-3b1c29e2d868,Unusual Location,2026-04-08 13:22:00.772927,Open,
fbdb74a7-06f2-45da-a56b-344476782d7f,34bed70b-32d2-459d-b816-dc0188a68988,7cd01e1e-ee7e-483f-a03a-5744a921a517,High-Value Transaction,2026-04-08 13:22:00.619534,Open,
1c411660-8407-47ae-95ea-5fafcb599ce3,0e71986c-7d47-4494-ab00-aef2766321fc,6d6a0424-6115-4e65-a63d-57e800dda3e2,High-Value Transaction,2026-04-08 13:22:00.810933,Open,
1794e0db-3890-4597-bad7-a16cd507e93c,9080812e-cefa-49fc-a969-123b656bef3a,2e3ac434-613e-4698-bcce-54a4fdf3c77e,High-Value Transaction,2026-04-08 13:22:00.786237,Open,
6f0a667d-de68-4483-814e-9d4e238d259c,98af46b8-6af0-4444-8787-ce7f38ac4189,411c8b94-1e64-490c-902e-96799fc9fcc7,Unusual Location,2026-04-08 13:22:00.184816,Escalated,EMP3005
555effe9-d3b1-4e72-be60-7f81e6ba036e,f652708f-48d4-458e-88f8-25073fa15be6,b0c590b1-8a1c-42d9-ab42-96fcc4adde1b,Unusual Location,2026-04-08 13:22:00.321287,Open,
dd737cbe-f32b-4a43-98bd-fe8b1a8e9d7f,7aa52f38-e391-4aec-a1e6-e836eb92e134,8a44c5f7-63fe-4ed4-b42d-297dd6efb809,Unusual Location,2026-04-08 13:22:00.847744,Escalated,EMP3012
557d57ce-d1cb-4eb1-b4a2-b3fd04785515,3d02ce9a-2bc6-4b0f-9ba3-6af517613b2b,3367259a-bc35-4b06-9299-f7775d99499d,Suspicious IP,2026-04-08 13:22:00.629922,Open,
