OBJECT_ID,POLICY_ID,OBJECT_TYPE,DESCRIPTION,YEAR_MADE,SERIAL_NO,ADDRESS_LINE1,ADDRESS_LINE2,CITY,STATE,POSTAL_CODE,COUNTRY,SUM_INSURED,CREATED_AT
015b669c-1813-4461-9bb0-d5dbb5a11d20,8cd3289d-1073-49b5-ba9d-b01e314a66cc,VEHICLE,Choose produce own would produce under huge federal part.,2000,vU8398659,,,,,,,1982727.35,2024-10-07 13:12:35
53e1c9fb-d64b-4b13-b978-fc4950cd8258,d29a995b-a25d-483d-9122-ff20974888d7,VEHICLE,Cultural rather level set because light.,1988,Oq5483431,223 Caleb Roads,Apt. 665,Millerhaven,New Mexico,98055,Niger,540136.94,2025-10-28 12:25:14
19744107-2d10-4f57-802f-efe9b4c0bce0,68643ce1-5847-4603-b924-7917391e8e5c,VEHICLE,Return develop ago act accept health provide guess.,2012,lM9019777,,,,,,,1324470.58,2024-05-13 09:30:20
e3440d4f-bf35-4686-be04-de230dfb768b,835f8446-019d-4ae5-bfa4-ea4531f8cf3b,VEHICLE,Compare stock cell eat high home exist energy.,1982,Pn4626578,,,,,,,85781.03,2017-03-12 13:00:01
ca0590f4-540b-4e92-886c-8f95d8e2294c,629ee55d-8ce6-45d0-9b47-9a331c03b7a8,VEHICLE,Party music activity company population ready.,2025,mO6499417,,,,,,,514440.51,2017-07-06 12:49:10
ad17ab54-fdff-4151-93b9-32b497d0fcb2,5d63b62f-319a-4225-8f65-635112fcaf44,EQUIPMENT,Time keep detail you attack evening.,1982,,,,,,,,1272216.29,2020-01-05 19:29:16
175d8100-d682-4fae-982c-28516e1ea806,fccee2c0-473e-4857-80f0-34163c579442,VEHICLE,Form kitchen point over care us thought table glass she most.,2010,kk3973010,,,,,,,1844954.81,2018-06-05 20:29:11
c6114cb2-ca00-4c1b-a30b-c828a7d030e2,abd7b676-1fbc-4207-bd34-4029d8c713b7,VEHICLE,Bit by guy federal fight.,2016,wB5814815,320 Diana Stravenue,Apt. 221,Alexiston,Louisiana,30271,Yemen,1227447.3,2017-07-07 03:27:26
6d185e0c-ebfd-4641-9c68-63010f1e3c51,e06a2c0c-50de-4f8a-904f-e865dd6654ed,VEHICLE,Store economy determine check as woman money.,1985,IC8767500,,,,,,,1892667.74,2026-01-29 22:42:06
1ccc249e-fc59-4e02-9d12-76a566dd19eb,aa365caf-46f6-4887-93b0-69e880c738d3,PROPERTY,Window type brother.,,aB2693130,44061 Stephanie Parkways,Suite 040,Lake Garyview,Oregon,52368,Armenia,1229103.69,2017-09-12 10:40:47
e0656bb9-1df0-43ad-9701-c585d5e6255e,c2a8a154-9e51-4e61-b3e8-740118ff27eb,VEHICLE,Represent country president thought star change western likely option sit.,2002,oe1573610,,,,,,,1821482.54,2017-02-06 16:49:27
81d45e8c-73fa-40ca-b71a-ced4a9fa9488,89bed2e9-326e-4a2b-ac28-e2f8f429cea1,PROPERTY,Red far why cut drive reach any trade.,,BK8851842,2444 Sandoval Mountains Suite 694,Apt. 800,West Stacy,Kentucky,04045,Cocos (Keeling) Islands,1706560.28,2017-08-16 02:12:07
a9e95d8c-361d-41be-b6fe-514073a2b3ce,cac6ef7b-2c43-4bcc-a88a-cc6ee504ba5f,PERSON,Every save marriage.,,,,,,,,,1320869.04,2019-07-01 15:47:36
78c94550-fb5a-454a-b82f-e29698dc5c80,8bf006a7-a8eb-44f0-96a2-83d494981e2f,PERSON,Cup decade current enough ground or center lay.,,,,,,,,,1978531.01,2018-04-19 09:51:12
52ba1ee7-6d23-4919-829e-fc4b6f72b222,6a9abe88-9c3d-46f1-9805-6ec8ebf0d301,PERSON,Nor sense.,,,28551 Rojas Pike Suite 430,Suite 856,North Troy,Georgia,74002,Slovenia,227144.88,2024-09-25 19:27:41
6547ca67-9dc5-487b-a20d-74034a22dc07,2719d5f5-13f6-40fe-a093-72e74d3b0cbe,PERSON,Place participant how federal none interesting.,,,2180 Wayne Mews,Suite 100,Lake Rodney,Iowa,99092,Algeria,1887363.65,2016-11-27 09:40:06
020e8ed1-1c83-4fa7-8bae-fe67adb00380,349887fc-482f-45d1-a5ad-baea1386f0fd,VEHICLE,Plan statement exactly save beat Mrs blue.,2024,jx8469059,,,,,,,1351413.15,2021-05-04 19:12:57
cab2728b-5961-4a9d-b210-9531cbdf240c,68b95fd0-4a44-44f2-86ac-321f24b246be,EQUIPMENT,Movie her lose choice us Mrs.,1985,,,,,,,,1110930.22,2026-03-01 01:07:32
a891bb0a-1568-453e-afae-ee8beadbc9e7,ff5b7341-19e6-4cf7-a6be-e52720c127bd,VEHICLE,Through reality such become job else organization system.,2019,tP3093772,,,,,,,798040.56,2026-03-12 20:05:15
884504ab-95a1-40fc-b9b3-0d03bf674e6a,d9d3f388-bda6-448a-95d5-713981794ef7,PROPERTY,Seat training could lose brother wind.,,Gi3641893,3551 Mcconnell Gateway,Apt. 454,Noahstad,Oregon,42366,Ireland,1711597.17,2024-04-22 14:26:58
721bcbca-a567-4054-947b-c72c157b5fbd,004bfd23-3fdc-49bf-a676-5206e9d87053,VEHICLE,Kid safe such stuff arm concern second.,2011,ol6574412,68697 Justin Locks Suite 921,Suite 897,West Courtney,Arizona,65839,Luxembourg,1684080.33,2022-06-20 22:56:50
a07120bb-e0fb-4a32-9ac1-d1310cd062c6,bf0ada37-251c-41fc-938e-f0c7268d9844,PROPERTY,Week true film onto yard hot seek try.,,RQ7088151,23356 Shepard Springs,Apt. 979,East Anthonyview,Nevada,37133,Malaysia,228501.12,2022-10-21 14:05:44
1be8b6ea-c3b2-4800-b8b5-9ae1a5030b0c,adba80ea-2665-48d6-ae79-db96e89fe603,VEHICLE,Cover example kid end majority.,1986,uI2425407,,,,,,,436740.72,2025-09-17 23:42:38
35e84544-7290-4699-9e99-3af7ecbe154c,f94b4f95-7c3d-412e-b531-2e3261d83526,PROPERTY,Check air partner party yeah officer hundred plan response.,,zF4191878,604 Christopher Rapid Apt. 211,Suite 351,South Nathanielview,Virginia,20302,Finland,357969.09,2019-07-13 04:55:52
a0563378-0882-4527-9990-1814df892585,e789e762-1681-4ec6-ba7b-9c3be29e9761,VEHICLE,Go prevent stop last score.,2002,FY2944795,,,,,,,94674.63,2017-07-02 00:06:37
46148aaa-1776-4b02-bf56-4c791b5b98f7,eb04cee7-50ca-4239-a507-6b14279291f7,VEHICLE,Grow into.,2003,bd2620016,,,,,,,108665.4,2025-04-11 09:01:27
20b5663c-5f90-4a48-a517-ae313c5047fc,10a3b5e2-edee-4634-9591-a2af31872e67,PERSON,Letter will set rock actually side form environment black explain become leg.,,,,,,,,,410562.98,2016-08-18 01:19:02
179f2d77-6f3d-4023-b439-2b679ca4bec7,e765a5b4-8fbb-4003-a4aa-dd1f48738feb,PERSON,Specific too and behind very simply institution ahead.,,,,,,,,,142397.37,2025-10-12 12:33:02
581982d5-1483-4446-a954-b0afddf8d6b2,5c27cda7-b5cb-4de2-a701-9996b857f594,PERSON,Executive share Republican case.,,,,,,,,,1651666.52,2024-01-24 02:55:20
60476062-d7d5-4768-9113-2f376a90acea,e8e65136-6d4f-43b1-9c07-4314d63a1300,PROPERTY,Glass million quickly loss suffer likely picture.,,gQ4208241,63334 King Street,Suite 866,Chadmouth,Oregon,92999,Kenya,922419.08,2023-04-26 07:42:08
57b86764-38c3-424b-9e65-8ea3103e6979,5392b73d-81f2-4326-863b-0ba01a301fb0,VEHICLE,Consumer chair probably wait various kitchen probably.,2002,fg4411701,,,,,,,417334.05,2017-09-17 00:02:35
26d3b602-53c9-4184-b2d8-b484f7fe3610,1cc85b17-5cda-4831-8570-8a650ce63b59,VEHICLE,Pick without industry quality care keep thought.,1999,Ub1119958,664 Moore Lakes Suite 407,Suite 724,Robinview,South Carolina,54281,Palau,1975868.47,2019-09-12 23:44:27
825a7a8e-e52a-4cf8-86e9-49efa7dbf8c5,461fdf2c-e3f6-499a-a42a-e4d82a36f08b,VEHICLE,Describe head risk his loss beyond.,1992,tm4802488,,,,,,,1289547.95,2025-02-28 08:44:20
ade08949-4636-4674-af05-57f70fe4d6db,62cb34f4-dac6-4549-93cf-1913ffa72aca,EQUIPMENT,Cut analysis rate couple chair trouble.,2010,,,,,,,,794457.75,2025-12-31 09:10:13
86e2beba-92f5-473e-b17b-180018a0ff20,39f91ca1-a104-4198-8fdd-ff6c6dccec59,PERSON,Three far half news resource church create president change.,,,,,,,,,478670.49,2024-06-24 23:57:05
d6dcdf33-5712-4625-9ef9-c08b79722590,f920e0de-4ee2-4f6f-9b56-9d45ebc3262c,EQUIPMENT,Top instead wide smile impact should commercial enter bank work.,2014,,5473 Lynn Plain,Suite 828,West Robertview,Maryland,34745,Falkland Islands (Malvinas),1188666.21,2021-11-27 13:48:37
2f0d7b0e-c426-4683-83aa-dad11096762d,3a9054fc-4987-4b0b-8f6d-b5793c1669c4,VEHICLE,Goal billion shoulder on American card southern try.,2007,mq9996298,,,,,,,690742.93,2023-12-22 06:45:31
8296dc6e-f5d4-4d93-ad26-9ff7ed9196cc,8b56e76f-6cdf-4399-9605-032b78d73c3a,PROPERTY,Leave Congress such common.,,bN0947593,436 Christopher Mountains,Suite 147,North Jaimeshire,California,65631,Mayotte,55547.96,2019-04-21 19:29:47
61ef8bb6-851e-4e09-8f76-bd032b5bc684,c6af79a8-34c3-4e80-8e0c-e7f0501f3771,VEHICLE,Away really newspaper consider.,2025,Tl2805869,,,,,,,1533587.21,2018-08-14 14:47:19
d95e8e5d-06c2-4493-9117-5b36bbda3be4,6506feb2-4a7e-40da-b171-654985a25830,VEHICLE,Let group brother issue bag ago form cause.,2024,ex8204961,4468 Wang Glen,Apt. 340,New Valerie,Wisconsin,80676,Slovakia (Slovak Republic),662270.98,2019-11-10 09:15:44
ea5ce346-197f-416c-863e-ba2cd96985cf,089d9a56-d34c-49ab-bfe8-ca47bcb68240,EQUIPMENT,Truth including high themselves hard positive though.,2001,,,,,,,,1973427.87,2020-08-05 04:56:54
1f195006-5ae4-4ec2-9bdc-9a1dbb0739c1,f86e190b-8f17-496e-84c8-04a0f2d3b7cf,PROPERTY,Debate side.,,vm6326004,83861 Audrey Village,Apt. 349,Christopherbury,Wisconsin,36355,Bosnia and Herzegovina,605915.98,2024-12-05 13:25:51
d4f674bb-3b11-43d2-bd09-61681388d78e,49c8dd7b-66fc-4f06-85e9-a44a1ba05660,PROPERTY,Song owner glass hospital against gun hour color determine sister politics.,,pa2113464,91993 Kimberly Lodge Suite 831,Suite 002,Pattersonchester,New Mexico,94591,Saint Martin,981069.76,2020-04-27 21:35:36
df195050-035c-4955-9e2d-c31d06ffb1f8,da724eed-d6a7-40a8-a87c-459343808d62,VEHICLE,Door economic fine education.,2004,do0707607,,,,,,,1301051.0,2019-09-08 03:32:53
b5ff7f10-d0d5-4ea6-b80d-2625c34c2464,8c4d7bcf-8bef-44c4-8894-558370d26fa8,VEHICLE,Clear nearly see very table past.,1988,Ai5183911,318 Campbell Fort,Apt. 162,Andreburgh,Utah,46725,Haiti,1607164.13,2021-08-27 20:37:53
50af56e2-26ce-4e84-8562-055e57dccdeb,ca5451fd-175f-4a24-b3c9-b6aa7ad58c76,PROPERTY,Society perform stay throughout particularly six run already government your include.,,UU8191961,50761 Shaw Ports,Suite 838,Anthonyport,Minnesota,24036,Bahrain,1359151.92,2023-04-30 05:57:37
6ae18c72-9df2-48aa-9017-2e8413062aa8,71da4a4e-5267-45a8-a108-08bba18be26b,VEHICLE,Bit standard follow.,1996,ug6594549,,,,,,,470785.67,2024-04-07 01:15:31
686877fc-80f1-488e-99f7-7730442e09a6,3b755051-8c63-427f-a737-5aa29d69687a,VEHICLE,Its east social analysis population happy story threat many meet campaign.,2019,GM0286048,,,,,,,203941.85,2020-01-02 00:59:06
85dcc44f-9eb0-484b-b75e-03a17352cbd7,3685b879-e24b-4d62-8660-9a19fab2ff1f,VEHICLE,Bar claim treat follow culture produce approach radio fly soon these mouth.,2006,Cn5378450,,,,,,,1565517.9,2023-06-11 05:13:05
3e1c7bb8-8dda-4850-ad33-06bd89b4b252,60d0fb4d-b005-4829-9e11-afe256b920a6,VEHICLE,Your everything determine business hair letter enough town age why task professor lead.,2007,No3517024,,,,,,,1306054.29,2023-08-07 12:06:01
4f2b5f70-915d-4fcd-b050-baead2749ec5,b478c7cf-8d3c-4152-8f75-32624b5e9fa3,VEHICLE,Social risk decade technology.,1990,KC3865921,,,,,,,766490.15,2019-05-21 15:58:10
a92b2b1c-512b-4fa7-bf44-b2db07313e23,48e20214-bcf3-4d23-beec-b26c30643c2d,PROPERTY,Cold my room region peace yard focus color affect.,,fz0654548,1884 Rachel Curve Apt. 444,Suite 680,Russellborough,Colorado,81583,Thailand,1599007.26,2018-05-29 05:11:19
f35375b7-90ed-4d57-aa9d-4051924e12d8,57b0fecd-4c5a-453c-8da3-171fc9f2b08c,PROPERTY,Quickly he management rule physical bill.,,Pz2105752,819 Jose Point,Apt. 229,Mcdonaldport,Virginia,69504,Cuba,1932445.95,2023-11-26 22:48:52
53f588f4-52f1-4372-84f7-0d36c8487731,ebd8e59f-69da-42ea-91d7-a1ee52869f24,PERSON,Ten situation.,,,1279 Contreras Ramp Apt. 828,Apt. 412,Samanthashire,Utah,25954,Finland,311245.04,2024-04-14 21:43:57
b27e4db2-ae77-45ee-a40d-a726b0dbd5d2,a8655164-4296-46cd-936d-f082f8f7415c,VEHICLE,Town protect good write police.,1984,IU2934551,,,,,,,1279588.19,2018-07-02 10:09:03
25e521da-b630-4726-b06c-dd2bfad35b45,c777a1fe-e64b-4141-892a-4cdcede69d8f,VEHICLE,Establish old news although country.,1997,AT9170132,,,,,,,550351.8,2025-05-16 21:07:03
7a836190-e52f-4a37-95e4-372934324b52,324a015c-3af2-4328-8a7c-08ce7dee8972,PROPERTY,Argue home against north candidate tree.,,HN0292124,22792 Cody Fall Suite 956,Apt. 397,Briannaside,Michigan,26606,Myanmar,1753493.25,2018-11-17 15:03:45
e0268eb9-9a7a-40d4-b04c-f08f9671324a,28a4d3fd-b033-47ac-a0c6-708fc4ce20a3,PROPERTY,Yes step trial site live up.,,Th8653558,958 Lozano Lane Apt. 491,Apt. 524,Catherineview,Maine,57318,Papua New Guinea,1299333.97,2025-08-21 21:29:36
814a6286-41de-4202-9208-dab1f2b23020,73660db1-b8a5-4d10-8dae-19624d4a029b,PROPERTY,Despite partner fear special.,,KA3811946,68536 Barbara Junction Suite 990,Apt. 801,Briggsstad,Kentucky,99457,Thailand,1141367.84,2021-06-13 11:20:06
80bd533b-52a9-4bb9-9e42-e358a1aca38c,aa0dc868-20bd-4e6f-b139-e4fdb0c72c7c,PROPERTY,Newspaper traditional family product upon author.,,sl1076497,276 Tonya Inlet,Apt. 056,Jeffreymouth,Alaska,35260,Norfolk Island,1746266.17,2018-12-13 17:13:24
77d6bbfd-f5d8-4416-83c2-f67958674c77,564a4324-02ed-42e8-9af2-7f2b2581e160,PROPERTY,Other kind loss door this quickly debate people.,,gv7538868,9152 Flores Mountain,Apt. 065,Kellyside,Tennessee,48884,Paraguay,590370.52,2018-11-19 05:34:02
9ee73433-df7d-4082-b936-714c59b19997,792f1a01-be29-4324-84ec-beac7f1a932e,VEHICLE,Difficult hot on quite three student send whatever challenge share appear never.,2000,Il8241529,046 Smith Lane Suite 367,Apt. 369,Lake Diana,Oklahoma,51785,Faroe Islands,1985257.5,2026-04-03 17:43:04
c5450df8-8444-4e13-a1b4-dd0941de139d,4c3801b4-fe7e-46a7-b987-15aa36c062b1,VEHICLE,Others four determine experience international middle.,2020,GU7576180,,,,,,,1516960.37,2020-10-10 07:58:33
6d498647-f913-437a-9b52-445ef8a5cd43,9e023c63-1def-431e-b028-b9175fc61bb1,PERSON,Decide able near economic.,,,,,,,,,1704610.13,2017-03-21 17:43:34
5ab1e197-69b0-424f-9901-bcc4142bf578,13e489d6-844e-49e7-93db-48f7ab719060,VEHICLE,Family admit check tax condition father city point.,2025,yK7392827,1054 Jennifer Unions Apt. 397,Apt. 225,Carrillomouth,Michigan,42148,United Kingdom,1539858.95,2021-12-26 15:14:15
43414a8a-bc8d-4c6e-8a77-15a3dfb03671,9103cfa0-9641-4562-aecd-a149773521e2,PERSON,Fine person operation upon door last evidence a side decade evidence.,,,19943 Lewis Street Suite 690,Apt. 144,Douglasmouth,North Carolina,27360,Syrian Arab Republic,383811.9,2022-03-22 11:45:50
0190419b-917a-4278-a47f-36fe01b164cb,21e6f4cb-0f78-4c61-90cb-8828d4a98d63,PROPERTY,Trade ready.,,jp6100752,233 John Land,Suite 645,Roseberg,South Carolina,18017,Japan,1398374.34,2018-04-05 12:52:31
b9218402-303f-449e-930d-20b3b7cd45f3,876b6ede-658d-4f80-964b-c4101b234d52,VEHICLE,Moment call whether.,1997,RS5823282,,,,,,,310935.71,2023-03-01 10:36:33
8e167cff-5034-4592-a68f-4a586be7a1c9,27be2189-893f-4d46-b75c-4cb9216e1767,VEHICLE,Safe career feeling listen friend religious group physical phone factor.,1984,Pj3403300,,,,,,,1971258.08,2023-08-02 07:01:11
5c1a75b0-8b0c-4378-80d8-1899a1c5ca74,d5ba66f0-31ba-4832-a2af-c432481316b6,PROPERTY,Box court bit appear.,,tB9541975,851 Sanders Mission,Suite 440,Emilyberg,Wisconsin,96709,Cote d'Ivoire,1077930.99,2017-11-25 12:41:48
2b5f23db-47d2-4db4-9d06-5bc87d4e50fa,ebe43b50-924c-44cd-a005-5f6fb2a384a4,VEHICLE,Herself step lose turn fast.,2013,dQ3838268,,,,,,,857940.14,2018-05-22 23:23:01
80f251f1-9dd4-4b7d-bd53-d90a8bf2a98d,ebc323e7-d28c-4163-a1d6-83f62af8b47f,VEHICLE,Discussion power ready time change result visit.,2010,IG7266132,54036 Matthew Harbors,Suite 166,Markburgh,Kentucky,03278,Svalbard & Jan Mayen Islands,329904.7,2017-12-07 12:54:34
b39e8a5e-e7e2-4fba-9feb-e09fcc92ec69,a818b74f-fe64-49c0-9d1a-e23c4c7897a4,PROPERTY,With key mouth prepare.,,Hc4770628,712 Maria Squares,Apt. 061,Port Jason,Indiana,54907,Montserrat,356280.69,2017-06-05 10:54:06
c10832df-93d5-4d22-b18c-c1419aecf00f,e4036c59-509b-45ff-9fc9-203ab45ab01c,VEHICLE,Laugh beyond again.,1985,ET4172284,,,,,,,1236779.63,2023-03-14 16:30:12
58a7adb9-f520-49ab-860a-c714edae942f,abadc266-25bc-4cea-a3d2-1e51a0a77f1d,PERSON,Road far return.,,,2515 Wallace Pine,Suite 038,Gallowaychester,Alabama,14856,American Samoa,895335.53,2017-11-17 06:51:07
9b314078-3646-484e-9da1-4fcab72820b1,d19ef99f-313d-44ec-a85e-a16d7fc52f08,PERSON,This similar song.,,,47117 Ross Trace Suite 092,Suite 805,Vasquezmouth,North Carolina,27439,Qatar,553803.0,2017-12-15 18:18:45
58dbce39-3ee3-4d8a-96f4-9dd08ac7f3f2,af9b9d89-63c9-4c19-878d-37af411246dd,PROPERTY,Sea natural window.,,SS1744713,4260 Peterson Junction Apt. 730,Apt. 084,Monicachester,Indiana,80253,Haiti,783909.24,2022-04-06 04:29:12
0152984e-c16d-4c61-8340-c78734e32ad2,67cc0123-1a51-45c1-a75f-6ea465136c7f,PERSON,Show recognize reality happen store simply popular.,,,,,,,,,1502307.66,2022-05-27 16:00:04
cbbbffa7-9d3e-43af-8d48-e1d6d206841f,37f2e520-8051-466e-a89b-66f73d46c6b8,PROPERTY,When police rule thing fear now.,,ia0398528,34431 Aguilar Track,Apt. 500,Peterbury,Vermont,36837,Myanmar,1396431.8,2017-06-07 20:43:26
9e939ae5-af69-4c38-b7a3-8ab9898839c1,15074f6c-f14e-4503-a7ba-629bb17f8eba,VEHICLE,Act player condition operation film treatment image amount recently former race.,1987,VO4868662,,,,,,,1719421.37,2022-09-10 20:35:19
a2b2eddf-3d0a-447f-9c14-26265eeefbab,1b4eeb9e-cb0f-4ebb-b453-60d474438d72,PROPERTY,Share language day tough consumer.,,Eo0192860,389 Donna Bypass,Apt. 845,Melissaberg,North Dakota,23030,Niue,165428.78,2023-04-30 07:48:50
fb2f0647-602c-4c67-8863-b7cec77a2511,257800eb-60f9-44cc-9708-e992619b3b4b,VEHICLE,Either seat three necessary together war.,1991,jS1349598,,,,,,,882545.66,2023-09-27 05:55:22
10014e16-e7eb-43df-bd13-992fe32cf647,637b8766-4771-4005-af7a-58450830c2cc,VEHICLE,Represent tonight increase design mention.,2003,hU5622975,57476 Daniel Plains,Suite 775,Lake Lori,Minnesota,09188,Canada,1641716.42,2020-03-26 17:10:04
ddf25021-8129-4d8d-be6b-2b802b066802,58373f99-9230-4f68-bb50-8574547e09dc,PROPERTY,Little simply sort process executive.,,tF4886986,89890 Brittany Green Suite 636,Apt. 547,Braytown,Oregon,73051,Brunei Darussalam,665570.6,2021-03-01 22:02:31
a6a47772-af9b-41ab-b8f2-34a7c2f8c1f5,6a93fe7b-493d-4ff6-8c15-10b3578eea8a,PROPERTY,No hope fly my anything break Mr.,,DE7919428,20794 Michelle Pike Apt. 455,Suite 561,Nealstad,North Dakota,69356,Grenada,139546.24,2020-02-08 08:44:55
52da8c7c-8860-4913-9451-9a4bf5ddc503,cb531ddc-5d9a-4c7e-bec3-01681008cf7d,VEHICLE,End senior standard hit consumer draw before foot foot against.,2018,XL9507397,5855 Kristine Orchard Suite 849,Apt. 554,Port Bryan,Nebraska,08396,Anguilla,1604246.95,2026-04-06 07:48:38
9f6737a3-2549-40e5-94d6-db3bb0efeaa5,dbef7d42-2ea1-4958-9ed6-b17f71d78858,PROPERTY,Activity evening after approach with big describe idea than.,,me4408256,28221 Mcmahon Court Suite 070,Suite 177,Clarkport,Kansas,62253,French Southern Territories,245767.29,2019-01-23 01:51:14
d702dbc4-91c2-46be-bf95-f41c6527a7ad,b46ab420-7bce-4a76-ba89-a382fb8a101d,PROPERTY,Pull project as coach rich price.,,GV8649820,315 Simmons Cape Suite 292,Suite 870,New Michael,Oregon,54575,Rwanda,1652247.62,2018-09-06 18:40:11
367d864c-da16-4c38-9645-6a32e57ac442,04718010-a9cb-4c89-999f-30cef1b2bae8,EQUIPMENT,Trade management politics more entire hand me himself prevent.,2005,,,,,,,,454397.85,2020-05-26 04:34:19
b3091ea9-3375-4edb-b11a-c98b0b29cddd,d2650646-a9a3-4b99-a741-c191f11cc654,EQUIPMENT,Apply own partner what article rise blood.,2025,,,,,,,,1735448.28,2023-08-25 19:26:08
7c202145-9460-4ada-9adc-0429a427e842,a49ef200-087b-4067-b5d0-bbc00b4bb62b,VEHICLE,Pay order adult to head shoulder.,2001,iS1204292,,,,,,,847238.61,2025-02-24 09:03:22
6fc24c60-4eed-4fdd-916b-cf19a12c50a7,87b1871b-af6a-494d-93a8-55f4dacbcbd9,VEHICLE,House eight half drug.,2018,ow7120442,,,,,,,1982033.52,2018-04-28 16:23:08
6987f66b-a325-4b3c-ad1b-78de972739a8,38c8310c-8c03-4d78-98d7-b33ecffa475c,VEHICLE,Order size fire popular collection network eat line drive.,2014,VC1931706,,,,,,,1197927.27,2024-11-24 08:03:53
f8c25168-f662-4692-871e-8fa97dd15488,99aec32a-8d11-42cd-a329-0d254b1bd33c,PROPERTY,Health play employee agreement area.,,ye7443899,4917 Diaz Mountains,Apt. 823,Washingtonville,Idaho,09209,Georgia,1350960.21,2022-05-21 06:44:30
19c9617f-1342-46e3-9dcf-73b79d3d71d1,895ccbfd-a540-4b23-9917-ba236d86a3ab,VEHICLE,Amount fire sing occur real exist summer rather vote.,2014,jl2997301,024 Perez Viaduct Suite 402,Suite 137,Velasquezbury,Mississippi,55852,Brunei Darussalam,236857.66,2017-01-01 23:41:05
3524581b-9362-44ed-bbf8-6254243a68c1,b216f49e-6893-4976-a4b2-31497938238c,VEHICLE,Rate bed use son camera entire.,1983,Po1654337,,,,,,,1566992.61,2020-09-21 03:32:09
11b91867-c10f-4d39-bb0f-dd2cc69e509a,50ac9801-c6d2-4831-b05b-4d77892cb97a,EQUIPMENT,Kid week care pressure career middle executive.,2023,,,,,,,,1000640.29,2023-01-17 08:52:40
65ece032-c40e-444c-a487-e868e64cf833,ead78b66-f4db-4a18-b820-e598d7c9aac9,VEHICLE,Man drug own measure record something quite seek man nothing play.,1992,yb8787791,,,,,,,941210.68,2017-12-26 17:16:20
fa8a1216-2757-4a05-99d3-838c2f0de8e4,08c21cd7-2176-45b7-8eec-1a1e5937e174,VEHICLE,Wide send half education.,1981,Xi6978583,,,,,,,1498705.82,2018-01-20 06:11:45
720f66bc-2c90-432e-a7d5-c1cf58f00dd3,7fd6560e-b12f-4557-a178-4eae186a4131,PROPERTY,Lose score skill this call yet.,,nK2376941,907 Andrew Lakes,Apt. 343,South Brianburgh,Connecticut,35794,Maldives,470825.19,2018-09-10 06:11:30
c5b9bde5-d0c8-49cd-bf00-957014890aaf,13bd465d-be49-4b0e-99e5-4ad963e160f7,VEHICLE,Rate according suggest some good.,2008,sa5167628,0420 Acosta Squares,Suite 400,Port Lucas,Iowa,85696,Russian Federation,1517743.46,2018-02-05 14:43:50
6c563200-cb46-4d0e-96fa-40cc3b75610c,5ca90e2a-1104-4b72-aae0-ad7d0ef389ab,VEHICLE,Value value worry bring within then any brother computer season.,2010,ab0102836,,,,,,,1743146.22,2026-01-23 04:26:23
5a404a92-57da-41e2-a131-f2bfcdc258e5,833ac60f-6fc5-4e01-9fb0-e210494f3ce9,PROPERTY,Moment degree sing alone.,,Wn2957705,696 Aaron Pike Apt. 213,Apt. 164,Vincentfort,Missouri,50620,Isle of Man,327618.28,2016-12-19 18:06:54
244020c9-0b18-422a-8056-30c3116eba96,a90556ae-791f-4afb-ac86-d222dc4ca390,PROPERTY,Defense race success issue car doctor watch act company contain.,,ef0657453,61603 Herman Springs Suite 875,Suite 745,Cynthiashire,Utah,86863,Azerbaijan,307684.1,2026-01-18 16:25:44
cc00024e-3b49-4cb0-8f8f-919adf971490,70774317-3a50-43bc-aa88-e2d5d78c0ec3,PROPERTY,New expert fall relationship fact environment low old learn.,,HB4570184,35328 Sanchez Key Apt. 022,Suite 881,Port David,South Dakota,72776,Georgia,445395.89,2016-08-26 15:45:31
1a24aaa1-dea5-40af-b2c8-f077b00d037a,6e72f92c-204a-40f0-82a8-0ac028ad499c,VEHICLE,Support worker indicate ball challenge hear piece.,1983,yy5000456,,,,,,,413008.6,2023-10-14 16:39:38
