PAYMENT_ID,LOAN_ID,ACCOUNT_ID,PAYMENT_TS,DUE_DATE,PAID_DATE,PAYMENT_AMOUNT,PRINCIPAL_COMPONENT,INTEREST_COMPONENT,PENALTY_COMPONENT,PAYMENT_METHOD,PAYMENT_STATUS,RECEIPT_NUMBER,CREATED_AT
9514082283,8742661207,148938420,2025-01-04 18:55:26,2025-01-30 18:55:26,2025-01-04 18:55:26,6831.610000000001,6618.31,165.46,47.84,CREDIT_CARD,PAID,ccd60426-4e7f-4416-9b0a-0e5a235a38a2,2022-12-28 21:05:33
1962844467,876435710,7124475861,2022-09-12 02:03:36,2022-09-28 02:03:36,,8202.96,7236.3,868.36,98.3,BANK_TRANSFER,FAILED,082e554a-1238-4c91-ab9a-325ca362c2a5,2020-07-05 04:06:38
2286031741,4386334740,9617196228,2023-04-30 19:00:33,2023-05-29 19:00:33,,27237.63,23703.88,3460.77,72.98,CREDIT_CARD,LATE,5cd0381b-8f04-4006-b8a4-8e5733b7d901,2022-03-04 23:10:37
9569473889,2881769290,648597029,2024-10-15 20:04:33,2024-10-26 20:04:33,,10625.68,9828.01,776.41,21.26,DEBIT_CARD,PENDING,c3a8cb86-0018-4f66-a1bc-4856a9284a3b,2022-08-16 06:08:32
7627775039,168074990,8151629457,2021-03-26 11:13:31,2021-04-24 11:13:31,,11682.81,11251.66,405.06,26.09,DEBIT_CARD,FAILED,094fbe47-f86a-4bd0-b895-9e82e86ad2cb,2024-09-11 10:04:58
1141729561,8618129603,3005412945,2022-10-17 10:25:44,2022-10-18 10:25:44,,2528.1299999999997,2399.97,69.6,58.56,BANK_TRANSFER,FAILED,875a34e6-d872-4f82-adbb-1082d057fc76,2025-04-12 05:26:14
7870436194,2596324443,7448135506,2023-01-13 13:35:52,2023-02-09 13:35:52,,238.81,167.73,3.35,67.73,BANK_TRANSFER,PENDING,4b2c3443-bea1-4581-ae4a-26726fd80490,2025-04-09 15:05:01
1646294277,4973221245,3291143309,2020-06-27 21:03:27,2020-07-05 21:03:27,2020-06-27 21:03:27,7084.05,6860.26,130.34,93.45,DEBIT_CARD,PAID,ab8f786d-ce75-47a1-b0fd-dc11c0707dfa,2020-02-02 03:29:57
1166660486,248635775,5751596743,2024-01-29 07:41:03,2024-02-12 07:41:03,,1338.77,1136.18,151.11,51.48,DEBIT_CARD,LATE,1bfbaba5-0102-4d95-945d-75d068f269f7,2022-10-04 21:26:40
420461176,4204097248,1615063126,2020-11-17 06:16:09,2020-12-01 06:16:09,,1578.5500000000002,1409.53,153.64,15.38,BANK_TRANSFER,FAILED,8a18b0ac-504e-4ad8-b689-df4731f209e6,2021-02-18 11:07:05
5047499575,3265062327,7526792727,2021-08-15 03:25:29,2021-08-22 03:25:29,,11094.04,9705.95,1349.13,38.96,DEBIT_CARD,LATE,65c4c8aa-a95b-45d6-aa2d-202ee3998e9f,2020-12-13 12:54:59
4182311031,1529818722,99917000,2021-03-11 17:39:43,2021-04-06 17:39:43,,60.54,18.19,1.8,40.55,BANK_TRANSFER,LATE,1f01aa2b-b72e-4a31-a5a1-e1b407bd0016,2023-07-12 09:26:06
6652349545,710432782,8323891277,2021-09-24 06:35:01,2021-09-29 06:35:01,2021-09-24 06:35:01,17496.43,15709.2,1759.43,27.8,DEBIT_CARD,PAID,135a7660-d0f4-4875-9876-82a4daa64f40,2022-12-14 18:16:44
5880753382,1372457684,8699328488,2023-12-11 15:38:27,2024-01-08 15:38:27,2023-12-11 15:38:27,7560.75,7083.63,446.27,30.85,CREDIT_CARD,PAID,d24f1811-3d64-406b-a6b5-1efb247c67c9,2021-05-08 22:13:57
5127071578,6149927464,3965395926,2025-02-27 01:48:16,2025-03-20 01:48:16,,1744.08,1628.61,21.17,94.3,DEBIT_CARD,LATE,27798637-25be-4310-9215-fed928336e0b,2023-11-19 08:37:00
6598004098,506990122,6033712327,2025-01-18 10:59:28,2025-01-26 10:59:28,,9299.21,8826.63,450.16,22.42,CREDIT_CARD,PENDING,ce2cfbaf-301f-45d2-b853-73caf34b7a46,2024-05-25 02:49:22
6307117362,4860310997,9991473913,2023-02-17 08:50:39,2023-03-11 08:50:39,,158.07999999999998,141.84,5.39,10.85,CREDIT_CARD,FAILED,34fa90e3-7417-490c-a147-afca103a5473,2020-03-06 04:30:13
5022234451,2143802039,8004599911,2024-06-07 19:21:55,2024-07-03 19:21:55,,3012.1499999999996,2742.22,175.5,94.43,DEBIT_CARD,FAILED,595927a4-289a-4e67-a3c9-08f7915e73de,2020-05-06 20:19:16
2458102316,1280499671,7491673660,2023-05-03 13:31:24,2023-05-13 13:31:24,,643.14,566.14,70.2,6.8,CREDIT_CARD,FAILED,9b1f600c-02ca-4ad8-ac31-28b2730646ba,2023-04-07 05:16:12
807600443,5609245223,7863176550,2021-06-12 15:33:11,2021-07-05 15:33:11,,1377.5099999999998,1195.32,107.58,74.61,DEBIT_CARD,PENDING,a0dda841-938b-4a44-932a-bdc0b32d09b0,2020-10-02 09:59:54
2488220690,1598529591,6245940362,2024-10-29 07:36:52,2024-10-30 07:36:52,2024-10-29 07:36:52,6953.080000000001,6553.02,393.18,6.88,CREDIT_CARD,PAID,46bed918-4cb7-4e4f-bf4c-e08f458d3f07,2024-01-21 10:12:54
8358028498,9362132440,4884921415,2025-07-06 12:19:16,2025-07-25 12:19:16,,362.43,284.3,33.26,44.87,BANK_TRANSFER,PENDING,969da168-6d26-4fca-9c0c-ff74335f6781,2024-04-12 14:40:55
4970426209,1296051721,7260303128,2020-07-03 12:29:32,2020-07-30 12:29:32,2020-07-03 12:29:32,19360.639999999996,17859.85,1482.37,18.42,DEBIT_CARD,PAID,cb63c9c8-81a1-4268-ac5a-a885201e8ea0,2020-02-05 23:53:17
1704548016,2518243836,603229773,2022-03-23 08:30:54,2022-03-31 08:30:54,2022-03-23 08:30:54,8781.929999999998,7725.86,981.18,74.89,CREDIT_CARD,PAID,957a503e-ebdf-46cc-b39a-d9b73d383dd5,2023-09-27 09:54:02
9588712668,820823643,3354615375,2023-05-14 13:26:55,2023-05-18 13:26:55,,20365.02,18101.0,2190.22,73.8,BANK_TRANSFER,PENDING,d0d2ef3b-1e08-43c0-8b64-3de0905052f5,2020-10-21 18:42:49
4100965015,2440360710,2070607771,2024-10-19 17:43:35,2024-10-29 17:43:35,,99.01999999999998,78.21,1.02,19.79,DEBIT_CARD,FAILED,32d6b1e4-d18f-430b-aae1-ff1b7ed6cdce,2024-08-27 01:43:06
6164819279,8986997307,3848335900,2022-11-20 09:11:14,2022-11-24 09:11:14,2022-11-20 09:11:14,485.8,373.62,39.98,72.2,BANK_TRANSFER,PAID,05d0c89f-db8f-4f43-ad9f-aa52f5f7da15,2025-04-04 17:51:19
5961790353,3584269185,8568524306,2022-06-25 13:13:24,2022-07-01 13:13:24,,36102.09,31808.49,4198.72,94.88,CREDIT_CARD,PENDING,3c440b26-9675-4ef3-8a9f-3af9e1494e5b,2024-05-23 06:58:22
9287820814,5471977906,7632910617,2023-05-20 08:37:18,2023-06-12 08:37:18,,2026.65,1726.93,222.77,76.95,DEBIT_CARD,FAILED,c895530a-0caf-4e09-aa6a-b057262f33f9,2024-03-30 09:11:58
703650559,232811281,9789878651,2023-04-29 20:27:11,2023-05-09 20:27:11,,666.4,601.84,34.3,30.26,DEBIT_CARD,PENDING,25a324fa-441a-42cc-aa6e-5913c864c813,2025-12-25 07:31:00
1841591050,1905103944,3078427952,2022-01-31 06:23:23,2022-02-24 06:23:23,2022-01-31 06:23:23,652.37,618.28,32.15,1.94,DEBIT_CARD,PAID,c0656a49-76a7-4296-b328-6fab1e24cd07,2025-09-07 23:09:03
8642716917,5745291176,1167471343,2025-11-01 15:07:43,2025-11-24 15:07:43,,5323.48,4700.03,620.4,3.05,BANK_TRANSFER,LATE,ec26aa64-d94f-4d1c-b393-108821804944,2022-03-04 00:44:22
4663923580,9144143245,6628522217,2025-02-07 02:19:57,2025-02-11 02:19:57,,5445.91,5107.75,275.82,62.34,CREDIT_CARD,FAILED,6a798969-3dc2-4a87-ad39-c8d445865508,2024-04-04 08:10:04
3740545853,3154720769,8993159638,2025-12-14 14:33:44,2025-12-17 14:33:44,2025-12-14 14:33:44,1875.5800000000002,1657.45,215.47,2.66,DEBIT_CARD,PAID,cb8f016d-f869-47e6-abd9-a0a7bdd9436e,2023-02-08 08:11:30
2489588383,948218854,4379753991,2020-03-05 13:30:35,2020-03-31 13:30:35,,6147.889999999999,5780.07,306.34,61.48,DEBIT_CARD,FAILED,be892afb-caec-48ef-b577-4c1e2d6ba9f8,2023-01-26 05:15:28
3872527116,5847695249,2442710296,2021-11-19 15:13:23,2021-12-18 15:13:23,,4637.46,4564.57,68.47,4.42,BANK_TRANSFER,LATE,5c32496c-674c-4d31-b679-6687aebb8999,2021-08-07 18:14:28
6724783650,7673793836,1502705739,2020-12-18 05:38:00,2021-01-01 05:38:00,,17603.39,15771.55,1829.5,2.34,DEBIT_CARD,LATE,9bf764cc-4cfa-47d3-a334-f3589c6c1cfe,2026-02-11 14:42:38
5057875057,6961961114,2462480646,2025-08-10 07:44:54,2025-08-28 07:44:54,,3740.9199999999996,3267.58,447.66,25.68,CREDIT_CARD,PENDING,48043207-fdda-4f85-a94c-8504894a03c6,2024-08-31 14:10:37
4796293668,7755773231,310771021,2024-03-12 20:06:34,2024-03-25 20:06:34,2024-03-12 20:06:34,563.1,533.17,9.6,20.33,CREDIT_CARD,PAID,b392d13c-fedb-4cf5-a49f-4d4f070ec287,2022-04-24 21:48:26
1045839830,7999682172,4983393310,2023-05-11 00:55:13,2023-06-01 00:55:13,,5308.929999999999,4884.28,385.86,38.79,DEBIT_CARD,PENDING,c01e643b-20d5-4afe-8593-bd870b5f08aa,2020-03-23 09:01:03
8555419204,8060755309,757766127,2021-09-25 11:07:28,2021-10-24 11:07:28,,13178.93,12807.51,358.61,12.81,DEBIT_CARD,FAILED,ce330b40-5234-4a31-b0ef-701eb5f81ffd,2020-09-23 09:26:12
2083625036,364666742,5941317593,2020-10-13 05:12:33,2020-11-01 05:12:33,2020-10-13 05:12:33,8721.55,7862.06,801.93,57.56,DEBIT_CARD,PAID,fd056346-89c5-4712-81d7-54367e23d257,2020-03-24 12:58:48
2707027620,7738533059,35965210,2024-04-11 09:14:11,2024-05-08 09:14:11,,2862.1000000000004,2719.42,108.78,33.9,DEBIT_CARD,FAILED,c1ddcb32-1be3-4492-945b-b012972bdf64,2024-01-26 00:21:18
5562517096,4564702130,5437338760,2025-06-06 03:59:27,2025-06-29 03:59:27,,12575.57,11726.18,832.56,16.83,DEBIT_CARD,FAILED,a15a9a60-7c8f-47e8-b045-354aa09a9db1,2024-08-12 19:07:42
630689039,9195762722,7089778173,2021-06-29 01:47:35,2021-07-24 01:47:35,,3456.2,3234.46,171.43,50.31,CREDIT_CARD,LATE,3fd15b20-ca36-4c2a-b927-0aa4532a66dc,2022-07-31 07:09:43
9873990648,2270951174,7270017830,2022-12-15 02:54:06,2023-01-01 02:54:06,2022-12-15 02:54:06,7825.599999999999,7529.28,278.58,17.74,BANK_TRANSFER,PAID,fdc0c554-b773-443d-9993-5e8e77445d7d,2022-12-29 09:31:20
4799429757,5176201276,2818198884,2025-11-05 16:23:18,2025-11-30 16:23:18,,2410.37,2347.04,28.16,35.17,DEBIT_CARD,LATE,a39586df-f33f-498f-bcdf-ea3c1feb81a8,2025-04-26 06:08:13
5801852421,7649182233,8269384570,2021-10-28 20:37:47,2021-11-21 20:37:47,2021-10-28 20:37:47,18200.48,17441.0,697.64,61.84,DEBIT_CARD,PAID,6804a2e5-aedf-44fc-b621-d7e0a9d50bd2,2024-09-05 05:44:45
764855070,2530727851,4964418582,2022-11-05 22:01:35,2022-11-18 22:01:35,,91.47,25.38,1.4,64.69,BANK_TRANSFER,FAILED,fa82483e-b321-4774-954c-f923759acaa6,2023-05-09 07:47:27
6431397184,9144143245,1891294231,2021-04-11 02:57:08,2021-04-22 02:57:08,,4775.78,4469.58,241.36,64.84,DEBIT_CARD,FAILED,285589d7-9b87-4b84-a5e3-5b530e92c424,2023-05-23 14:25:36
8465771077,6570737059,2318306069,2021-02-14 10:27:20,2021-03-02 10:27:20,,772.18,628.17,73.5,70.51,CREDIT_CARD,LATE,f7430c38-31dc-4d51-b9d8-b5c2e192fcdc,2020-12-04 02:53:20
6903447712,6769499191,8038074254,2020-01-15 16:46:34,2020-01-19 16:46:34,,3600.57,3520.82,38.73,41.02,DEBIT_CARD,PENDING,9e058f45-d140-4808-adaf-58f021e7b141,2022-11-26 18:51:46
6345953300,5544243131,5937946184,2022-04-24 06:27:42,2022-05-07 06:27:42,,1899.38,1660.58,182.66,56.14,DEBIT_CARD,FAILED,1de6e66a-e17b-4eac-ac0c-ec86f3f026cc,2022-01-25 18:28:56
5337989552,4435115001,5169099190,2021-09-26 20:19:45,2021-09-29 20:19:45,,18007.95,15997.28,1935.67,75.0,BANK_TRANSFER,PENDING,cc8ed6bb-9cec-467a-a2b5-1470308ae7ef,2026-01-08 17:47:44
2364096481,7914646914,3228832933,2020-02-02 17:12:58,2020-02-10 17:12:58,,203.24,150.19,4.81,48.24,BANK_TRANSFER,LATE,f0094f24-de3f-4f57-8156-5d78724fa7db,2022-03-09 08:58:08
6747907363,4870124087,3978171129,2025-09-02 11:32:41,2025-09-09 11:32:41,,10628.97,9632.82,905.49,90.66,DEBIT_CARD,FAILED,7bb34405-1218-4269-bc38-bc2941d29f28,2023-09-30 16:50:29
5605715950,7933191462,3855737636,2025-06-21 11:51:08,2025-07-13 11:51:08,,9213.819999999998,8787.71,342.72,83.39,CREDIT_CARD,LATE,27b72b93-2b42-44b8-b540-20279b1468f1,2022-06-26 03:16:23
3946431159,899567547,3074340056,2023-05-08 07:00:59,2023-05-12 07:00:59,2023-05-08 07:00:59,236.89,189.53,16.11,31.25,BANK_TRANSFER,PAID,14364b9e-3875-41fd-b0b7-23e580a79ca3,2025-10-31 23:26:34
8620542839,5609414454,3250124263,2020-03-30 23:34:47,2020-04-16 23:34:47,2020-03-30 23:34:47,12221.269999999999,12036.74,156.48,28.05,DEBIT_CARD,PAID,394edbe9-ea2b-4b05-a66c-16fece304cc0,2025-07-22 17:20:05
3731833878,6868045794,6411052422,2022-09-27 10:34:14,2022-09-30 10:34:14,,5056.570000000001,4524.47,524.84,7.26,BANK_TRANSFER,PENDING,015ab6b5-ac3c-4254-b7ae-292a45cb0df4,2023-05-31 11:44:56
8478512604,6019893766,1376328790,2020-04-06 16:36:16,2020-04-11 16:36:16,,21055.97,19883.74,1073.72,98.51,DEBIT_CARD,LATE,3d069375-bca9-4c9a-82a7-dc386527a5c8,2024-04-12 13:54:25
3915503374,2001132060,1148869769,2022-08-21 03:10:34,2022-09-04 03:10:34,,7031.970000000001,6834.27,123.02,74.68,BANK_TRANSFER,LATE,329c4517-8e0c-4ad9-814a-9c35030c945e,2025-01-03 02:05:18
935964407,7312948097,4237632893,2020-11-25 20:36:38,2020-12-24 20:36:38,,25505.920000000002,23758.15,1710.59,37.18,CREDIT_CARD,FAILED,f2ef5151-37e9-4396-a890-908380aedfe0,2024-12-06 05:28:25
8118816670,6130254568,3703824615,2025-12-15 14:56:39,2026-01-14 14:56:39,,355.23,236.76,33.86,84.61,CREDIT_CARD,LATE,915b17f3-0d83-4295-8be7-7811c2c33a7f,2024-07-22 04:19:44
6686686992,1940917209,3485914362,2022-07-09 22:09:54,2022-07-13 22:09:54,,83.63999999999999,50.01,2.3,31.33,DEBIT_CARD,PENDING,d26a2d65-3d55-415a-bccc-f1fb8255b984,2020-03-13 03:55:38
1163560386,6333084272,9076902742,2021-01-18 09:00:53,2021-01-23 09:00:53,,2955.3500000000004,2774.57,177.57,3.21,BANK_TRANSFER,FAILED,7aa232e5-5d55-4c52-91dd-9066b97df3b1,2023-04-21 01:04:38
8787995510,4362446654,3865546196,2023-04-11 00:25:59,2023-04-18 00:25:59,,31644.21,27871.66,3734.8,37.75,CREDIT_CARD,LATE,74ec0ded-4c56-4d0c-96a1-6faf94971e34,2020-09-09 22:18:45
7897749605,3127488342,5155100865,2024-12-09 13:37:29,2024-12-21 13:37:29,,1219.18,1049.73,155.36,14.09,CREDIT_CARD,LATE,51dc1b21-f09d-4b98-b9ee-2d7dd8996520,2021-01-21 07:54:08
2826187337,8298584110,6007510594,2024-07-24 07:59:46,2024-08-08 07:59:46,,14010.210000000001,12965.5,1024.27,20.44,CREDIT_CARD,FAILED,3c647d85-1088-4036-9907-5a5a10ffaf11,2023-12-29 00:46:42
3689100477,5775436840,5674661095,2025-01-04 17:07:58,2025-01-08 17:07:58,,3157.7099999999996,3084.16,43.18,30.37,BANK_TRANSFER,PENDING,9f5443ad-a0f8-4317-b3bd-ba9ea2482d7e,2026-04-01 03:25:34
7278688550,2202503376,1875900088,2020-08-22 19:16:37,2020-09-10 19:16:37,,410.13,276.53,37.06,96.54,CREDIT_CARD,LATE,fea3e11f-9ff0-4885-aeb2-4d1f6832896d,2025-02-08 03:21:52
4251740473,2201656599,5197432326,2024-07-27 05:23:21,2024-08-11 05:23:21,,7153.38,6293.32,792.96,67.1,DEBIT_CARD,LATE,0f55cfb0-4d28-4c1e-8a4c-0ce161436ef4,2023-08-28 01:48:32
5037692530,9137319390,2889761993,2023-04-28 14:27:20,2023-05-20 14:27:20,2023-04-28 14:27:20,1353.8700000000001,1211.78,49.68,92.41,DEBIT_CARD,PAID,89f40c19-43f2-43be-bf74-7980402cc5c8,2020-03-06 09:29:55
582485574,3716833396,843355636,2022-12-23 02:44:24,2023-01-20 02:44:24,2022-12-23 02:44:24,1453.87,1352.58,43.28,58.01,CREDIT_CARD,PAID,78bb64c4-8990-4295-867e-610a3431598b,2023-04-03 15:01:21
133318465,2459337693,7131574949,2022-05-04 14:10:28,2022-05-11 14:10:28,,12467.22,10818.07,1557.8,91.35,BANK_TRANSFER,LATE,70f57bb8-7727-46e3-ae25-e64ef65540ff,2023-06-17 05:09:00
2582912552,6844034932,240795208,2023-11-02 06:59:41,2023-11-15 06:59:41,,213.67,149.14,20.13,44.4,BANK_TRANSFER,PENDING,f337825f-f269-4e40-ae6c-c67210fcb406,2022-07-21 11:42:05
6952918272,9344052728,9992468360,2021-11-10 13:14:59,2021-12-03 13:14:59,2021-11-10 13:14:59,23378.480000000003,22439.83,875.15,63.5,CREDIT_CARD,PAID,d6c0ccd3-eed5-44de-b39a-81523b0b8d88,2023-03-04 02:09:15
2292768899,2069194820,5220220367,2020-09-16 03:17:12,2020-10-15 03:17:12,,1546.3,1411.57,127.04,7.69,DEBIT_CARD,PENDING,123b8d19-c819-4126-b998-c7687f76f6c0,2021-01-17 08:34:13
7113793979,4348372821,5310210643,2025-09-09 04:50:56,2025-09-11 04:50:56,,1950.78,1637.76,230.92,82.1,DEBIT_CARD,PENDING,f7073372-0167-4bba-aef2-90e7672992ae,2021-05-21 09:52:28
6026239390,5310322943,8067658258,2024-07-20 15:41:37,2024-07-27 15:41:37,,2722.4100000000003,2421.4,288.15,12.86,DEBIT_CARD,LATE,4abbbe24-a490-48dd-92aa-71cb6d50303d,2025-10-31 12:09:11
2885436742,5786718069,3827129379,2022-02-01 00:47:01,2022-02-20 00:47:01,,14642.08,13655.08,914.89,72.11,DEBIT_CARD,LATE,9716b897-4e73-4016-bdaa-8997ad6ceec0,2023-12-13 06:32:04
1327603706,9603322440,7137377118,2023-11-05 05:34:01,2023-11-21 05:34:01,,11189.669999999998,10782.82,345.05,61.8,CREDIT_CARD,FAILED,5abcb67b-c07e-4c00-9baa-003a5a78a7eb,2021-04-08 09:51:35
6487309510,7085056365,1644498805,2022-09-29 00:55:08,2022-10-03 00:55:08,,12971.02,12404.02,520.97,46.03,BANK_TRANSFER,FAILED,33b76fa9-9aeb-4f82-a7d2-741fe88ea862,2023-06-19 20:21:00
7111939695,9302614219,5909330615,2022-11-01 13:24:50,2022-11-28 13:24:50,,489.88000000000005,405.8,53.16,30.92,DEBIT_CARD,LATE,b55b07cd-9b4e-4499-8d04-00c153d4e49d,2020-03-17 03:21:28
9192477763,2760564800,225580141,2024-11-28 19:18:12,2024-12-26 19:18:12,,7454.459999999999,7085.91,297.61,70.94,CREDIT_CARD,PENDING,76485d8d-7f49-4fdd-a8b5-2814ae6b997d,2022-06-12 01:34:46
9961911049,8533200610,9363151485,2023-08-30 10:09:34,2023-09-05 10:09:34,2023-08-30 10:09:34,6172.53,5629.13,444.7,98.7,DEBIT_CARD,PAID,bc645bde-8393-4485-ae21-976b347d6a36,2020-07-09 00:38:12
7501014400,5425926296,7730031090,2025-12-09 14:48:08,2025-12-16 14:48:08,,2401.13,2262.1,49.77,89.26,DEBIT_CARD,PENDING,6090f06f-4210-40fc-9c38-b0d91230c80e,2025-07-02 14:21:11
9595972173,2232832899,6524851035,2024-02-25 04:19:22,2024-03-08 04:19:22,2024-02-25 04:19:22,762.5699999999999,655.91,19.68,86.98,CREDIT_CARD,PAID,8a884d55-3086-4e79-9ef6-ca3aae5bea4d,2025-06-24 18:37:36
5984460373,4389928331,8892957958,2022-03-26 02:27:28,2022-04-02 02:27:28,,2953.3599999999997,2572.98,357.64,22.74,DEBIT_CARD,PENDING,3963a193-a339-4379-9417-674cf7d60155,2020-08-06 13:51:37
6226120112,553143685,5237387166,2022-07-27 21:00:13,2022-08-23 21:00:13,,5270.78,5004.09,180.15,86.54,CREDIT_CARD,LATE,1c0c969c-c5f1-42f9-a389-8fd8d28a5d5e,2022-10-09 10:45:08
3341034396,1259379106,2892462952,2021-01-02 19:52:15,2021-01-09 19:52:15,2021-01-02 19:52:15,3783.39,3457.21,321.52,4.66,BANK_TRANSFER,PAID,535e0c0b-9f2b-4041-a22b-04fd6c06da1c,2023-08-22 02:38:52
4631559433,8063336347,5220967753,2021-07-21 09:47:35,2021-08-01 09:47:35,,10756.250000000002,9381.0,1369.63,5.62,BANK_TRANSFER,LATE,27533e45-556f-4972-8a8c-5715d17c0dc5,2024-02-28 10:17:45
1688272956,871498353,4105503988,2025-09-24 07:22:00,2025-09-25 07:22:00,,4225.25,4068.16,101.7,55.39,DEBIT_CARD,PENDING,f8f7e005-11e6-4b27-a01c-b504307a58c5,2023-01-16 11:11:14
8114337406,3624092173,434697463,2023-05-01 09:35:19,2023-05-14 09:35:19,,13138.470000000001,12838.83,295.29,4.35,DEBIT_CARD,LATE,e220f084-3a44-4635-99a7-5800d9cb8e6e,2024-08-13 11:31:22
1431175721,7304482675,5761596517,2022-04-14 09:55:00,2022-04-28 09:55:00,2022-04-14 09:55:00,18146.32,16405.57,1706.18,34.57,DEBIT_CARD,PAID,6c4612b9-2075-43dd-96b7-be7848a77145,2025-02-07 10:26:23
2225230487,2151544024,9959063754,2024-03-15 14:45:46,2024-03-26 14:45:46,,8594.570000000002,7560.1,997.93,36.54,CREDIT_CARD,LATE,e1495155-8fab-4818-af99-c179c788ac44,2020-03-17 11:14:32
8104888074,1334238694,2680666337,2022-05-08 03:16:47,2022-06-03 03:16:47,,2005.7499999999998,1905.11,34.29,66.35,CREDIT_CARD,LATE,53478c78-bbe7-49e4-b2aa-ddad940fa1dc,2024-02-29 08:58:54
7973143559,9396554218,8086326069,2021-12-20 20:20:26,2022-01-02 20:20:26,,3636.9,3253.25,318.82,64.83,DEBIT_CARD,LATE,f42207c3-78ec-4bc8-9bf6-55e0049e2623,2025-05-05 06:39:45
1771095146,7530683976,6743943227,2021-01-04 23:58:00,2021-01-17 23:58:00,2021-01-04 23:58:00,11844.82,10379.61,1380.49,84.72,CREDIT_CARD,PAID,6526dfe9-126b-4e01-bfc0-344198236086,2024-08-03 05:35:17
9311273855,4794214778,2876561809,2022-03-13 03:40:11,2022-04-08 03:40:11,,831.22,752.4,33.11,45.71,CREDIT_CARD,LATE,08943ddd-2ac7-4a89-a223-510386fc8199,2025-09-08 19:54:37
2937279330,4953628333,6486178603,2025-02-02 20:52:55,2025-03-01 20:52:55,,17040.85,16806.43,184.87,49.55,BANK_TRANSFER,LATE,5a5f8a0f-c315-4512-936e-9125c8ae951e,2022-01-14 18:52:16
1357983243,8180455945,4350491402,2020-05-14 05:04:13,2020-06-13 05:04:13,,14233.82,13804.65,414.14,15.03,DEBIT_CARD,PENDING,b8820ee4-4ff8-486c-bf6d-0c862e9196eb,2025-04-19 21:09:24
95608330,21733161,751350630,2025-08-15 02:51:04,2025-08-23 02:51:04,,2526.17,2188.42,249.48,88.27,DEBIT_CARD,FAILED,a82952ea-02f7-4ae3-857a-6a183ad17f9e,2025-11-30 11:39:05
9718212830,161215304,9112711635,2024-04-05 22:32:20,2024-05-05 22:32:20,,1397.33,1262.3,56.8,78.23,DEBIT_CARD,PENDING,ac9be7a4-3159-4190-8432-ad7302f26589,2021-03-11 13:25:07
5202474901,4484860746,9896227996,2024-10-12 19:53:22,2024-10-17 19:53:22,,13319.76,11527.01,1717.52,75.23,DEBIT_CARD,LATE,2abc03d8-ab0a-475d-8dcc-7f6519353f10,2025-11-13 20:10:09
5739058702,1201285514,7120601351,2022-12-18 07:40:49,2022-12-28 07:40:49,,2587.22,2455.75,103.14,28.33,DEBIT_CARD,PENDING,851450f0-3cd8-4118-8d39-2bb43cc0c459,2023-08-19 08:47:51
8317959166,8056446618,7218668563,2025-11-23 01:14:28,2025-12-02 01:14:28,2025-11-23 01:14:28,1217.5000000000002,1111.99,85.62,19.89,BANK_TRANSFER,PAID,ce9060f7-2f0a-482a-8da5-8332a47535d0,2022-08-22 04:56:49
4470789388,1833805746,4137769828,2025-08-24 03:37:58,2025-09-21 03:37:58,,730.7099999999999,605.03,89.54,36.14,BANK_TRANSFER,FAILED,feac7777-3c7c-4b6e-a18c-627d0d5e7a9f,2023-07-08 19:01:43
538083170,4535435988,5044896335,2022-12-02 05:12:00,2022-12-14 05:12:00,2022-12-02 05:12:00,170.46,103.53,7.45,59.48,DEBIT_CARD,PAID,2c1b358f-5b3f-4b8c-bc1f-345b6605dca4,2021-03-28 10:14:49
5472109287,3298280658,3866890228,2025-07-24 18:24:00,2025-08-18 18:24:00,,8258.02,7663.38,544.1,50.54,BANK_TRANSFER,FAILED,c83a8e3f-cbdf-418a-8cb5-f6cb2b427733,2025-04-12 23:29:45
1631168811,3623584458,3977093339,2024-07-27 22:35:32,2024-08-23 22:35:32,,4733.459999999999,4487.73,233.36,12.37,BANK_TRANSFER,PENDING,3c0e3fe6-11e9-4bc2-b042-1d3fc9ccad8d,2021-03-15 04:59:10
8113173203,6370964130,4980832769,2021-12-12 03:43:34,2021-12-17 03:43:34,2021-12-12 03:43:34,1281.67,1148.46,81.54,51.67,CREDIT_CARD,PAID,71dfa0a3-294e-4f56-b828-90dfb0a9644f,2021-12-05 19:34:59
9744997578,7093695728,9295658831,2024-12-21 19:50:35,2025-01-18 19:50:35,,3580.15,3087.86,457.0,35.29,BANK_TRANSFER,FAILED,fec8360f-6759-4236-bd92-69eb1e108f6a,2021-01-17 02:10:27
5949118442,4387708882,4696597450,2021-04-21 12:46:42,2021-05-21 12:46:42,2021-04-21 12:46:42,6015.91,5395.51,544.95,75.45,DEBIT_CARD,PAID,9a942de3-1ac5-4efc-adbc-4dd41b62f0bc,2025-08-19 14:47:20
9922304797,162181440,7466015534,2023-04-26 17:36:31,2023-05-15 17:36:31,2023-04-26 17:36:31,779.14,641.78,50.7,86.66,CREDIT_CARD,PAID,e5633007-4fa7-479b-b422-c6eab0d7278e,2020-07-27 21:38:26
9970780978,6887850679,5264630931,2021-08-09 05:25:40,2021-09-06 05:25:40,,15911.34,15187.34,653.06,70.94,BANK_TRANSFER,LATE,ee3c7dfa-2e80-49a8-8fe2-33fcbd5609e1,2024-09-06 09:02:42
