LOAN_ID,CUSTOMER_ID,ACCOUNT_ID,LOAN_TYPE,PRINCIPAL_AMOUNT,OUTSTANDING_AMOUNT,INTEREST_RATE,TERM_MONTHS,START_DATE,MATURITY_DATE,STATUS,COLLATERAL_TYPE,CREDIT_SCORE,CREATED_AT,UPDATED_AT
4291412115,8060219725,,AUTO,6209.16,5795.26,0.136,57,2023-05-17,2028-01-21,DEFAULT,early,390,2020-11-26 01:17:00,
6399219628,6954911807,7120568818,PERSONAL,9972.66,1394.63,0.117,39,2024-07-19,2027-10-02,PAID,although,438,2020-11-01 23:37:17,
9290537628,8739779557,1095444125,SME,22792.54,18363.19,0.074,10,2024-11-01,2025-08-28,PAID,resource,695,2024-03-02 06:35:53,2022-06-27 09:30:00
8869325821,5992480653,,SME,22438.59,8996.59,0.045,41,2023-01-01,2026-05-15,DEFAULT,keep,823,2022-05-28 00:28:16,
9677923487,484950082,4270276524,SME,42762.62,37948.59,0.057,52,2023-07-11,2027-10-18,ACTIVE,as,748,2022-06-19 05:55:36,
6655243224,1418174093,766162210,HOME,37075.65,9351.91,0.142,36,2022-12-21,2025-12-05,ACTIVE,training,412,2023-08-30 00:02:11,
5260741133,8012024816,9437746513,PERSONAL,3372.85,2073.75,0.081,19,2022-07-11,2024-02-01,DEFAULT,theory,703,2025-06-19 09:40:05,2025-05-19 23:49:55
7256950192,1195655457,4048669484,PERSONAL,17304.32,2767.23,0.03,20,2022-05-16,2024-01-06,DEFAULT,as,716,2021-03-16 06:55:59,
5485547156,3640559667,,SME,34487.76,31164.48,0.06,26,2023-08-09,2025-09-27,DEFAULT,election,442,2023-12-20 07:09:03,
898356948,4950797439,3508732941,SME,8397.27,1180.21,0.045,18,2024-11-16,2026-05-10,PAID,machine,418,2023-11-30 19:34:55,2022-12-14 18:23:14
4576158596,243689913,,PERSONAL,49022.64,3794.25,0.136,57,2025-05-13,2030-01-17,DEFAULT,people,647,2024-07-01 01:48:50,2024-02-07 00:10:48
4093947121,1726086343,113601111,AUTO,25543.16,3082.18,0.122,39,2020-10-07,2023-12-21,PAID,feel,505,2021-08-30 14:45:24,
9859797870,1134646303,,PERSONAL,24054.69,23994.85,0.086,43,2025-09-11,2029-03-24,PAID,myself,452,2022-08-11 01:52:55,
8107277188,5410573048,1419308355,SME,46063.59,5804.49,0.032,56,2024-07-22,2029-02-26,DEFAULT,despite,612,2021-04-28 01:58:37,
6305375024,3056845423,,HOME,9752.67,3016.86,0.022,21,2021-11-12,2023-08-04,ACTIVE,sport,422,2021-05-30 23:49:30,2024-04-02 00:08:59
1250320332,7912543454,639244049,HOME,25025.66,9074.7,0.11,18,2021-12-17,2023-06-10,DEFAULT,through,553,2020-10-02 04:59:20,2022-11-19 07:28:14
7902284511,38060355,,SME,42270.76,26344.37,0.015,15,2024-09-11,2025-12-05,ACTIVE,western,375,2021-11-26 20:38:57,2025-02-07 20:32:14
2076811841,4909921462,5872034674,PERSONAL,39465.3,23933.43,0.022,24,2020-11-04,2022-10-25,DEFAULT,doctor,841,2023-06-10 08:44:04,2021-05-18 03:52:36
7327526906,7121239697,,SME,20606.24,16888.53,0.108,32,2025-09-03,2028-04-20,ACTIVE,send,405,2025-08-27 17:47:25,2020-11-10 13:13:23
8973597867,6311328536,9162690837,PERSONAL,46539.2,35181.72,0.033,53,2025-04-10,2029-08-17,ACTIVE,quickly,778,2025-12-05 00:58:51,2020-10-31 22:38:11
5624436849,4740617767,,HOME,15369.16,4811.96,0.111,50,2020-05-19,2024-06-27,PAID,Congress,349,2020-06-25 10:36:58,2023-12-10 14:19:10
8612893329,2742601341,,AUTO,30398.96,30368.94,0.037,50,2020-03-31,2024-05-09,PAID,owner,595,2021-04-14 14:59:32,2022-06-09 14:40:16
6417912165,3395850152,5212887843,SME,30421.81,18688.39,0.096,55,2025-07-25,2030-01-30,DEFAULT,central,573,2023-10-12 04:36:20,
6546194546,8320468405,,HOME,15923.24,7974.31,0.058,28,2023-03-06,2025-06-23,ACTIVE,heart,803,2026-03-23 22:31:14,2023-10-28 18:58:43
7038717831,162807083,,PERSONAL,42715.45,40394.66,0.032,15,2025-06-08,2026-09-01,ACTIVE,green,735,2023-08-08 17:28:07,2022-01-27 06:19:26
7569934946,1521000157,,HOME,16596.3,14048.07,0.058,10,2024-07-30,2025-05-26,PAID,subject,810,2026-02-14 19:35:41,
5438739431,8298095422,1593987056,HOME,24104.94,10565.65,0.079,18,2020-08-01,2022-01-23,ACTIVE,watch,670,2020-12-26 06:04:19,2020-01-23 10:13:16
6032878164,9753469043,,PERSONAL,24362.82,13839.81,0.025,47,2020-02-26,2024-01-06,ACTIVE,community,688,2024-01-11 11:36:24,
173390973,102706228,,SME,40883.53,16408.4,0.082,26,2021-12-23,2024-02-11,DEFAULT,game,343,2026-03-04 22:22:10,
4644052165,7089255679,4948930745,AUTO,29364.09,28402.95,0.08,57,2026-02-09,2030-10-16,ACTIVE,weight,594,2021-06-28 15:24:05,2024-10-30 05:38:36
2466352859,6737489531,,SME,35011.69,11219.28,0.125,39,2020-12-03,2024-02-16,DEFAULT,court,739,2024-11-19 12:48:51,
4122492615,185797474,,SME,49286.77,14806.82,0.098,11,2023-03-13,2024-02-06,ACTIVE,official,319,2022-04-01 09:12:36,2021-03-29 08:49:24
5612800993,5215603015,6189389243,SME,7088.01,2233.07,0.113,11,2024-07-04,2025-05-30,DEFAULT,enough,784,2024-05-03 18:46:06,
9035742657,2452234631,,HOME,48426.31,27208.46,0.12,56,2024-09-21,2029-04-28,ACTIVE,street,555,2025-01-14 17:27:06,
7737609171,3444408912,,PERSONAL,29109.0,9437.41,0.058,32,2025-10-30,2028-06-16,ACTIVE,less,350,2024-09-15 09:42:08,
5072695776,9639885234,,SME,45675.81,15619.29,0.026,17,2023-09-07,2025-01-29,ACTIVE,weight,328,2023-05-20 18:00:18,
7100807968,8742760911,6959186622,PERSONAL,13763.88,5024.85,0.082,27,2025-02-10,2027-05-01,ACTIVE,treat,441,2023-08-15 05:23:44,2023-03-16 03:41:10
4856759273,9744753753,1383053721,PERSONAL,24968.28,15216.71,0.108,43,2022-03-14,2025-09-24,ACTIVE,five,427,2020-08-01 04:35:40,2024-05-17 14:08:06
5898679206,2113025328,,SME,36944.51,31706.01,0.131,14,2025-06-16,2026-08-10,DEFAULT,window,779,2026-03-08 19:56:00,
6878863135,7489588577,2387396168,HOME,30022.08,5791.86,0.029,21,2022-02-01,2023-10-24,PAID,head,773,2023-06-12 20:42:50,
3624546797,7309103680,7346127043,PERSONAL,30533.79,6135.24,0.049,37,2024-07-21,2027-08-05,DEFAULT,argue,355,2024-07-09 17:52:58,2023-07-04 07:36:08
875084995,2549866679,8070345097,SME,15311.01,6304.51,0.082,32,2023-06-21,2026-02-05,ACTIVE,these,430,2022-12-30 18:36:00,
2401861914,823570615,,SME,48347.44,14400.29,0.072,30,2024-03-27,2026-09-13,ACTIVE,exactly,766,2023-02-01 15:58:34,2020-12-22 17:29:45
7538570592,1649536844,,HOME,26668.51,152.11,0.141,40,2021-03-29,2024-07-11,DEFAULT,tax,777,2023-09-11 03:55:50,2022-08-24 15:12:20
4647652807,3408457423,,HOME,14200.54,10109.84,0.032,27,2021-09-03,2023-11-22,PAID,face,564,2021-09-19 10:21:27,
995769461,7621279361,,HOME,38402.49,13918.86,0.122,45,2025-02-05,2028-10-17,PAID,night,593,2024-08-04 05:15:28,2023-10-03 09:17:18
321161252,1169710682,1159539961,PERSONAL,27906.34,27355.97,0.013,34,2025-10-23,2028-08-08,PAID,effect,603,2021-10-31 17:14:22,
8062414396,9472667355,202837281,PERSONAL,40473.82,148.44,0.137,42,2024-04-25,2027-10-07,DEFAULT,mean,482,2025-03-26 04:31:57,
5431906892,3926392145,,PERSONAL,25555.27,20140.45,0.04,24,2024-02-03,2026-01-23,DEFAULT,research,487,2020-06-11 08:18:39,
4412155966,4912259249,,AUTO,26010.29,13808.22,0.104,15,2025-06-19,2026-09-12,ACTIVE,run,632,2023-08-06 17:32:51,2022-11-30 05:37:10
7299686748,8697062029,2574613007,AUTO,23798.22,5100.0,0.03,47,2020-05-27,2024-04-06,PAID,red,826,2023-01-09 16:36:32,2022-09-01 18:50:35
3645085443,2224431326,,PERSONAL,40076.14,11745.31,0.117,48,2025-08-07,2029-07-17,DEFAULT,public,441,2020-02-29 02:49:06,
1979481490,2988992567,,HOME,16488.6,108.12,0.085,14,2025-04-14,2026-06-08,PAID,style,619,2022-06-24 18:30:27,2026-02-16 08:02:07
5516782572,4384062103,,SME,28926.0,8717.58,0.064,19,2026-03-25,2027-10-16,PAID,listen,718,2020-04-10 16:27:34,2023-05-01 17:37:45
1600698137,6249532,2592972807,SME,11336.87,5426.47,0.1,22,2024-03-01,2025-12-21,DEFAULT,box,570,2020-05-27 13:54:55,2021-08-10 01:52:46
4681022367,293626013,9234060291,PERSONAL,16405.23,4893.5,0.017,17,2022-05-28,2023-10-20,PAID,idea,744,2025-06-06 11:26:37,
5534665382,2743927593,392001466,PERSONAL,8668.94,5570.32,0.076,38,2026-01-18,2029-03-03,DEFAULT,after,539,2026-02-21 05:54:23,2025-07-13 20:57:10
3076403050,7443389627,,PERSONAL,24727.38,12918.98,0.094,32,2024-03-24,2026-11-09,DEFAULT,international,422,2026-01-27 08:23:17,
8502561887,1718278902,2693372172,AUTO,5083.65,4138.86,0.062,43,2021-10-02,2025-04-14,ACTIVE,hair,353,2020-07-03 19:19:45,2021-03-28 13:21:24
7245831963,7493054349,7856043642,PERSONAL,30832.33,13178.46,0.079,6,2024-09-04,2025-03-03,ACTIVE,tonight,700,2024-02-27 06:08:49,
4779736206,8048192642,9952132790,SME,20769.17,5212.08,0.068,49,2024-03-27,2028-04-05,ACTIVE,later,697,2024-06-22 06:04:39,
4807691091,7903111887,3677061734,AUTO,3832.38,231.14,0.061,44,2021-01-20,2024-09-01,DEFAULT,maybe,814,2024-07-05 04:35:03,
6980851532,210785233,,PERSONAL,26995.85,19376.35,0.15,21,2023-06-14,2025-03-05,DEFAULT,imagine,448,2020-11-25 17:51:44,2021-06-28 08:13:15
6610579557,766686037,,HOME,2656.48,1501.04,0.016,52,2023-07-16,2027-10-23,ACTIVE,address,396,2020-08-14 18:16:43,
6056297754,4428455479,455008908,PERSONAL,17140.83,2139.96,0.115,23,2021-04-24,2023-03-15,ACTIVE,look,764,2022-02-09 02:52:04,2024-02-07 00:00:35
2852769436,9854228494,6780373002,SME,12527.35,74.47,0.03,22,2020-07-06,2022-04-27,DEFAULT,life,515,2022-08-09 20:48:09,
168307719,7007467649,,AUTO,40399.17,36672.85,0.022,11,2021-09-16,2022-08-12,DEFAULT,suffer,513,2020-02-19 21:44:52,2023-10-14 04:17:51
34792444,5024811102,6614356874,PERSONAL,32239.23,4405.06,0.043,6,2021-03-16,2021-09-12,DEFAULT,travel,660,2025-03-11 03:07:37,2020-04-07 15:22:45
4981546324,8944052828,,AUTO,18210.42,8601.89,0.09,43,2021-12-16,2025-06-28,DEFAULT,help,571,2022-11-17 20:51:47,
89990115,6826755458,1111547967,SME,48272.82,7140.93,0.068,6,2023-12-20,2024-06-17,DEFAULT,budget,300,2022-07-20 23:33:14,
226367959,7170578255,,AUTO,4908.32,2688.81,0.025,18,2021-05-19,2022-11-10,ACTIVE,blue,569,2020-10-11 08:36:41,2026-03-03 18:22:02
5499249489,1120388450,6993120099,PERSONAL,23138.77,639.2,0.041,41,2023-10-22,2027-03-05,ACTIVE,bank,308,2022-01-23 11:57:20,
6514521141,6167803474,,PERSONAL,43348.96,11236.43,0.129,7,2025-09-20,2026-04-18,DEFAULT,grow,323,2020-05-16 11:02:17,
8102352865,9155784024,,HOME,34910.0,27738.02,0.075,56,2022-04-28,2026-12-03,DEFAULT,save,383,2023-08-28 17:16:27,
5511227480,7554674552,,HOME,35181.04,20880.93,0.091,37,2022-12-24,2026-01-07,DEFAULT,house,674,2024-07-27 17:42:11,
1047851263,296503450,7316335285,HOME,10876.28,1241.58,0.101,20,2025-08-15,2027-04-07,ACTIVE,purpose,415,2024-07-27 16:12:25,2021-09-05 01:15:24
6659844689,7977463046,,PERSONAL,47991.01,11998.73,0.119,7,2020-02-28,2020-09-25,DEFAULT,trial,599,2021-04-13 11:21:13,2026-03-13 12:39:52
8850011513,4383156653,,HOME,5720.25,3360.57,0.073,54,2020-12-24,2025-06-01,DEFAULT,century,382,2022-04-16 06:21:32,
2760842460,5130408477,7752540670,PERSONAL,33887.57,13192.56,0.086,22,2023-01-10,2024-10-31,PAID,center,626,2022-08-28 19:51:54,2025-08-01 12:45:55
8666558697,8107520216,,AUTO,9773.29,8869.16,0.076,6,2024-01-07,2024-07-05,ACTIVE,law,500,2022-02-21 06:54:40,2023-01-10 23:58:34
6476421744,7113681652,1124819311,AUTO,32217.83,29908.55,0.098,25,2022-01-20,2024-02-09,PAID,however,383,2025-12-06 17:29:53,
5667102864,1659162305,2391091176,PERSONAL,32593.05,11909.56,0.067,48,2023-01-12,2026-12-22,PAID,hotel,768,2022-06-03 00:54:33,2023-05-12 09:37:18
7517607170,6292267230,,SME,10228.49,532.19,0.123,21,2022-06-30,2024-03-21,DEFAULT,situation,321,2024-11-04 15:57:32,
5223082811,6082379401,6275728253,HOME,25841.25,16514.36,0.15,16,2021-04-06,2022-07-30,DEFAULT,sense,619,2022-01-25 09:53:30,2023-10-24 14:44:19
8224132331,3383426104,,SME,2315.02,303.45,0.14,34,2025-09-01,2028-06-17,ACTIVE,animal,703,2026-01-30 16:09:18,2026-03-17 12:05:41
1061620175,7596215018,8277844262,AUTO,18359.91,16734.84,0.057,53,2023-06-16,2027-10-23,DEFAULT,build,494,2025-07-02 19:54:37,2025-01-31 17:20:47
8054091157,5603729618,7415979225,PERSONAL,9735.22,7800.36,0.014,52,2021-05-15,2025-08-22,DEFAULT,son,430,2021-04-05 23:44:45,
4546513342,4015409254,,PERSONAL,43624.37,40906.57,0.056,54,2021-09-04,2026-02-10,ACTIVE,note,431,2025-04-10 09:36:16,2023-05-14 17:31:22
7235392595,2313715930,,SME,14978.84,6060.34,0.07,26,2021-03-08,2023-04-27,DEFAULT,impact,558,2024-12-17 23:17:24,
5700555783,9508327159,,HOME,22731.66,3265.95,0.032,32,2024-11-23,2027-07-11,ACTIVE,argue,345,2023-04-20 14:55:09,2025-09-11 00:03:58
9989372716,8118372377,4816939897,AUTO,16648.61,1553.39,0.086,40,2025-06-06,2028-09-18,DEFAULT,miss,486,2023-02-22 17:15:56,
4092727391,7974376195,7613345516,HOME,34765.72,1953.13,0.139,31,2022-05-14,2024-11-29,DEFAULT,want,320,2020-04-16 06:06:32,
3079919942,913813165,1594939487,PERSONAL,20933.28,16848.69,0.105,21,2021-04-30,2023-01-20,DEFAULT,always,813,2023-08-12 09:32:42,
8123205252,914926490,5522813753,SME,35657.22,33406.05,0.102,25,2020-12-30,2023-01-19,DEFAULT,hard,330,2024-08-07 17:05:48,
9972351995,7676802055,,SME,3897.47,1792.58,0.034,60,2022-12-03,2027-11-07,DEFAULT,discover,801,2023-12-01 03:22:37,
246166858,7935656457,,SME,10678.96,7609.68,0.084,49,2024-02-07,2028-02-16,PAID,draw,780,2020-11-29 08:30:14,2022-07-20 02:07:18
168664506,4678936783,,PERSONAL,21552.6,20756.47,0.024,7,2023-10-29,2024-05-26,DEFAULT,real,820,2020-06-30 15:40:12,2023-11-10 15:00:37
2084931784,4950797439,8836105223,PERSONAL,47662.06,41095.26,0.043,58,2025-07-28,2030-05-03,PAID,plan,848,2023-01-05 05:28:01,
4531714124,7368790272,,AUTO,26604.89,10095.09,0.022,22,2020-09-06,2022-06-28,DEFAULT,generation,387,2024-03-11 22:48:10,
6256630251,3884999381,2083523946,AUTO,20781.35,8919.99,0.027,14,2022-06-03,2023-07-28,PAID,smile,692,2025-10-08 09:26:23,2025-05-01 17:23:43
4057759548,8129463991,,PERSONAL,10163.8,6749.74,0.011,8,2021-06-12,2022-02-07,DEFAULT,too,389,2020-05-05 08:23:35,2026-02-10 03:20:38
8005417245,8691857575,9303311481,SME,41181.91,4735.44,0.106,8,2023-02-16,2023-10-14,ACTIVE,this,768,2024-12-28 17:46:27,
4201921639,6830075038,7026729537,HOME,20837.94,3696.5,0.141,45,2024-03-24,2027-12-04,ACTIVE,require,608,2025-07-18 12:50:55,2021-12-08 19:38:07
1087863992,6048089012,,PERSONAL,26393.56,18597.48,0.147,10,2020-07-12,2021-05-08,PAID,them,800,2025-12-12 23:12:14,
7061791423,5960862851,,SME,5240.31,1633.47,0.019,55,2026-02-19,2030-08-27,DEFAULT,hand,360,2023-10-07 21:30:37,
6515714507,6779320660,8341551090,AUTO,49775.16,8269.04,0.03,35,2022-01-21,2024-12-06,ACTIVE,agency,636,2025-03-23 16:43:38,2022-01-22 13:15:23
3401154275,6821733153,,HOME,49272.55,3516.11,0.099,28,2020-08-14,2022-12-02,ACTIVE,reflect,736,2020-09-25 05:39:04,2023-03-29 11:24:46
7990078690,7675717592,,AUTO,33502.05,11588.22,0.035,41,2024-09-27,2028-02-09,DEFAULT,tax,632,2024-11-19 21:43:29,2025-01-15 11:52:03
1860627598,9648671170,,SME,33619.53,14763.89,0.026,46,2025-09-18,2029-06-29,DEFAULT,yard,728,2020-05-29 21:30:42,2023-04-02 10:39:49
2341213063,6472970034,,HOME,37540.29,21013.09,0.13,37,2025-05-05,2028-05-19,ACTIVE,sea,814,2021-11-05 18:17:41,
7554510153,1220688599,,SME,10989.34,9008.86,0.047,44,2025-04-13,2028-11-23,PAID,popular,394,2023-02-01 20:22:54,
4485481042,8002191980,7439722827,AUTO,12690.95,6756.85,0.147,49,2025-06-18,2029-06-27,PAID,shake,436,2023-02-09 09:17:02,2021-04-21 03:41:04
5403013722,8552632282,,SME,35220.33,24459.65,0.12,6,2025-09-13,2026-03-12,DEFAULT,car,379,2024-01-09 04:20:52,
57802259,3695632672,961125442,HOME,39138.12,15553.68,0.021,14,2025-07-15,2026-09-08,ACTIVE,while,504,2021-02-02 03:33:03,2023-08-05 12:31:40
3618638546,2814711464,,SME,6478.47,3239.94,0.02,15,2024-08-22,2025-11-15,ACTIVE,lawyer,487,2024-03-16 05:25:20,2022-07-31 18:47:01
8260488889,5193882521,5745280586,AUTO,17604.64,3904.92,0.085,18,2023-05-13,2024-11-03,DEFAULT,baby,773,2025-03-26 17:15:23,
6868844190,758488737,,SME,19464.62,9154.44,0.074,21,2020-03-11,2021-12-01,ACTIVE,Congress,673,2022-08-04 05:18:57,
9532865120,8559775147,,AUTO,31475.79,12863.54,0.033,37,2026-02-12,2029-02-26,DEFAULT,say,841,2022-06-01 16:27:33,
8408966227,7661138041,2686782903,HOME,47181.35,39458.02,0.034,14,2022-03-24,2023-05-18,ACTIVE,let,407,2025-06-02 10:43:27,2025-05-03 21:51:26
4610803756,3743006434,7649358007,SME,46092.61,35543.98,0.045,60,2020-02-02,2025-01-06,ACTIVE,third,814,2020-06-19 11:58:24,
1616848665,3829048919,7668062764,PERSONAL,47867.65,20991.92,0.114,45,2020-11-19,2024-07-31,DEFAULT,give,704,2024-11-03 03:50:31,
4575621455,2243070570,9526076079,PERSONAL,46972.52,14526.16,0.123,43,2024-10-26,2028-05-08,PAID,act,739,2024-10-21 15:01:40,
5557329924,454189752,8677277177,PERSONAL,1130.45,215.43,0.142,8,2022-07-18,2023-03-15,DEFAULT,yes,809,2020-09-02 02:39:30,2023-04-01 17:58:08
8353837121,4343715333,,SME,21500.85,9205.59,0.056,40,2023-06-05,2026-09-17,ACTIVE,according,374,2024-11-28 18:52:07,2021-11-09 09:26:40
833982025,4133298220,,AUTO,26752.54,24044.93,0.048,39,2022-10-18,2025-12-31,ACTIVE,away,704,2021-06-08 18:52:45,2024-12-24 05:02:14
2362301826,5278255109,,HOME,30139.35,132.22,0.091,60,2020-03-29,2025-03-03,DEFAULT,strategy,368,2021-05-07 02:45:18,2024-08-25 03:19:01
752823129,5656816234,,SME,33961.66,27923.85,0.103,48,2021-01-23,2025-01-02,DEFAULT,particularly,397,2025-03-29 12:32:03,2025-03-21 04:00:45
7591577357,4964429327,,HOME,47034.92,21079.97,0.131,35,2024-11-22,2027-10-08,DEFAULT,build,705,2021-09-03 20:35:15,
4444844840,8491799964,,SME,8610.96,5675.17,0.015,17,2025-09-12,2027-02-04,DEFAULT,organization,805,2022-03-01 17:50:29,
7274744296,4823868298,5631880480,PERSONAL,26834.61,20975.12,0.128,51,2023-01-10,2027-03-20,DEFAULT,certainly,614,2020-08-29 06:59:56,2023-06-30 20:31:50
1452479528,2999933597,1915933286,PERSONAL,32667.86,21758.25,0.076,15,2021-01-14,2022-04-09,DEFAULT,painting,813,2023-08-20 07:22:32,
2925064802,824370859,,HOME,11387.43,20.9,0.104,21,2022-04-09,2023-12-30,PAID,quality,818,2024-08-08 01:43:23,2022-07-30 23:26:44
9560853168,1215615096,4237578052,SME,8925.76,5026.07,0.133,8,2024-10-10,2025-06-07,DEFAULT,officer,509,2024-02-16 18:01:17,
8618252872,964015049,,AUTO,17102.53,11367.09,0.03,16,2026-03-18,2027-07-11,PAID,wall,652,2025-10-15 06:32:30,2023-01-26 14:51:59
4952263537,6329872095,7446832098,HOME,7232.96,6116.12,0.055,47,2020-01-04,2023-11-14,PAID,century,532,2024-06-11 03:25:49,
236536265,1733065724,6427589320,AUTO,34938.82,22443.34,0.059,58,2021-07-15,2026-04-20,PAID,even,784,2025-05-11 20:30:59,
6315504028,626675631,,HOME,26891.0,8968.32,0.143,11,2025-08-08,2026-07-04,DEFAULT,main,306,2021-06-18 15:00:28,2025-03-18 10:44:08
5734396804,2530214164,5739527371,PERSONAL,11973.4,5052.52,0.066,44,2022-05-27,2026-01-06,DEFAULT,whether,547,2025-01-07 00:07:28,2020-01-01 03:46:50
5120095010,2163689034,7895366148,HOME,34441.58,16999.35,0.115,47,2025-01-15,2028-11-25,DEFAULT,attorney,479,2025-12-28 13:39:24,2022-09-24 00:34:49
2177312952,5411123488,9120497081,AUTO,40539.08,1067.27,0.139,14,2024-03-03,2025-04-27,ACTIVE,from,740,2023-02-21 07:01:49,
5661718287,8425012744,8672241686,HOME,46758.69,19625.64,0.043,29,2022-05-07,2024-09-23,PAID,heavy,525,2020-12-28 06:51:37,
2105762891,4962969051,,HOME,19556.81,5155.79,0.111,26,2025-03-14,2027-05-03,ACTIVE,half,784,2025-06-28 11:54:44,
8202893527,5940071928,,SME,30370.36,25891.2,0.03,9,2020-11-20,2021-08-17,DEFAULT,whose,692,2022-04-09 01:27:45,
2727510664,942526478,3827129379,AUTO,35765.65,32601.59,0.035,12,2022-10-12,2023-10-07,DEFAULT,attention,309,2023-12-07 23:49:56,
9418387190,4724053825,1795155566,AUTO,24986.92,206.6,0.075,28,2023-09-26,2026-01-13,DEFAULT,impact,667,2023-09-04 15:50:49,2023-04-25 23:34:17
4121173652,568213576,3662674918,PERSONAL,9971.02,6764.47,0.056,41,2024-05-22,2027-10-04,DEFAULT,successful,503,2023-07-30 06:31:31,2022-08-05 12:12:31
1017310358,9029768639,5982771630,HOME,17310.52,14579.16,0.012,54,2020-06-23,2024-11-29,PAID,hold,439,2025-01-10 03:20:15,2026-01-01 17:18:51
4255869441,7898692313,,SME,39138.67,21906.28,0.061,9,2024-07-09,2025-04-05,DEFAULT,blue,839,2025-08-30 22:17:33,
756238744,6478634112,8680469585,SME,19655.05,4400.31,0.121,20,2022-12-29,2024-08-20,DEFAULT,management,545,2021-11-21 01:03:23,
4778633681,3744950869,,HOME,40944.61,6994.3,0.046,17,2024-04-20,2025-09-12,ACTIVE,tend,458,2021-04-06 21:11:36,2021-07-14 00:29:15
7900295495,4748480090,2455063093,AUTO,2857.12,2814.66,0.05,40,2023-05-21,2026-09-02,ACTIVE,point,366,2021-03-01 20:13:40,2025-04-15 10:07:43
5411467958,2506994634,2427630854,PERSONAL,47939.99,34938.22,0.067,43,2020-11-28,2024-06-10,DEFAULT,be,839,2024-02-27 10:36:28,
7974596609,8270338695,5583038531,SME,17203.0,13209.46,0.063,55,2025-08-18,2030-02-23,ACTIVE,performance,713,2020-03-10 04:53:09,
5299994537,3926392145,2170356344,SME,6921.46,6909.8,0.109,26,2021-07-30,2023-09-18,DEFAULT,where,723,2024-01-21 23:04:05,2025-01-21 15:54:29
6489641535,4622462104,9021959849,PERSONAL,20134.3,9528.22,0.065,24,2023-05-06,2025-04-25,ACTIVE,color,586,2021-09-17 19:37:39,
6715275427,5676870212,964208596,PERSONAL,43596.57,32812.88,0.025,46,2020-10-18,2024-07-29,ACTIVE,baby,749,2024-05-06 03:45:01,2021-09-04 05:48:18
453609944,5324869569,,HOME,33221.85,27019.01,0.034,48,2024-02-02,2028-01-12,PAID,worker,795,2021-05-05 20:44:01,
7966108670,7352077556,7803514459,AUTO,47381.37,13420.48,0.132,40,2025-05-05,2028-08-17,PAID,him,412,2023-01-22 06:40:39,2023-06-25 11:35:15
8132586768,7360901459,1128302942,PERSONAL,33358.76,30391.23,0.141,16,2022-03-04,2023-06-27,DEFAULT,TV,374,2021-08-25 02:05:59,
6727282182,520525382,,SME,27700.58,12403.02,0.07,7,2024-12-24,2025-07-22,ACTIVE,theory,495,2020-02-11 08:47:14,
699935229,9557758032,9906632030,PERSONAL,49643.56,46380.36,0.094,57,2022-07-29,2027-04-04,DEFAULT,style,772,2023-12-05 17:40:17,
2772965954,556637386,9510716829,SME,48227.28,10362.96,0.057,42,2022-08-06,2026-01-17,DEFAULT,field,637,2026-02-14 18:39:12,2023-10-25 22:49:42
9405452051,8432708052,,SME,24265.58,5856.52,0.011,40,2022-10-24,2026-02-05,ACTIVE,could,437,2025-03-22 17:14:01,2025-06-01 06:03:02
5530813494,3550760496,4609585409,SME,31478.3,4203.33,0.089,49,2020-05-27,2024-06-05,DEFAULT,situation,832,2025-08-10 01:48:19,2021-12-17 22:05:48
6762833523,445575381,,HOME,2542.12,569.93,0.052,21,2020-07-14,2022-04-05,PAID,degree,811,2023-09-02 01:40:08,2025-04-20 00:31:15
930522568,7926103802,199092986,SME,19816.59,6940.79,0.113,36,2023-12-16,2026-11-30,DEFAULT,bag,550,2023-12-13 11:40:34,
9913547128,1646206378,3926414792,SME,12250.73,4088.64,0.061,17,2024-07-26,2025-12-18,DEFAULT,performance,547,2026-02-17 02:33:13,
3728925977,1809424442,,SME,39143.78,19214.67,0.092,35,2024-12-24,2027-11-09,PAID,deep,658,2024-04-27 23:23:57,2023-08-30 15:38:43
886425729,6821492963,,PERSONAL,27729.8,16793.63,0.012,32,2021-09-09,2024-04-26,ACTIVE,image,475,2023-09-05 10:04:00,2021-07-26 06:22:18
6483510375,511912459,,PERSONAL,31488.91,12987.81,0.142,47,2025-11-20,2029-09-30,PAID,picture,454,2023-12-31 04:26:35,2021-08-11 12:51:50
8722168305,753032211,,AUTO,21352.32,15366.82,0.095,26,2024-04-02,2026-05-22,ACTIVE,look,769,2020-11-21 11:56:11,
6408712854,9848132653,,SME,26889.03,25914.7,0.067,52,2021-04-03,2025-07-11,DEFAULT,rest,777,2024-06-29 19:55:53,2024-09-15 07:51:12
7509236284,953395529,9726623247,SME,25518.79,18116.21,0.021,39,2021-12-19,2025-03-03,ACTIVE,else,809,2024-02-23 21:14:53,
